year,Mgmt_area,Project_cde,trip_no,Adfg,Vessel,date,julian_day,Stat,Spp_cde,set,start_lat,start_lon,end_lat,end_lon,depth,length,weight,age,Sex,Maturity,age_type_code,age_readability,tag_no,discard_status,release_condition_cde
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,3,57.743500000000004,-134.7885,57.714667,-134.769167,523.0368,58,NA,6,Male,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,3,57.743500000000004,-134.7885,57.714667,-134.769167,523.0368,63,NA,8,Male,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,3,57.743500000000004,-134.7885,57.714667,-134.769167,523.0368,54,NA,4,Male,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,3,57.743500000000004,-134.7885,57.714667,-134.769167,523.0368,65,NA,9,Male,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,3,57.743500000000004,-134.7885,57.714667,-134.769167,523.0368,63,NA,9,Male,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,3,57.743500000000004,-134.7885,57.714667,-134.769167,523.0368,65,NA,14,Male,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,3,57.743500000000004,-134.7885,57.714667,-134.769167,523.0368,59,NA,5,Female,0,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,3,57.743500000000004,-134.7885,57.714667,-134.769167,523.0368,66,NA,11,Female,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,3,57.743500000000004,-134.7885,57.714667,-134.769167,523.0368,59,NA,6,Female,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,3,57.743500000000004,-134.7885,57.714667,-134.769167,523.0368,66,NA,6,Female,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,3,57.743500000000004,-134.7885,57.714667,-134.769167,523.0368,72,NA,17,Female,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,3,57.743500000000004,-134.7885,57.714667,-134.769167,523.0368,63,NA,8,Female,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,3,57.743500000000004,-134.7885,57.714667,-134.769167,523.0368,70,NA,7,Female,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,3,57.743500000000004,-134.7885,57.714667,-134.769167,523.0368,73,NA,6,Female,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,3,57.743500000000004,-134.7885,57.714667,-134.769167,523.0368,58,NA,4,Male,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,3,57.743500000000004,-134.7885,57.714667,-134.769167,523.0368,61,NA,4,Female,0,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,3,57.743500000000004,-134.7885,57.714667,-134.769167,523.0368,75,NA,6,Female,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,3,57.743500000000004,-134.7885,57.714667,-134.769167,523.0368,66,NA,6,Male,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,3,57.743500000000004,-134.7885,57.714667,-134.769167,523.0368,61,NA,7,Male,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,4,57.960832999999994,-134.8375,57.991667,-134.876,561.4416,63,NA,5,Female,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,4,57.960832999999994,-134.8375,57.991667,-134.876,561.4416,74,NA,6,Female,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,4,57.960832999999994,-134.8375,57.991667,-134.876,561.4416,63,NA,4,Female,0,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,4,57.960832999999994,-134.8375,57.991667,-134.876,561.4416,68,NA,5,Male,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,4,57.960832999999994,-134.8375,57.991667,-134.876,561.4416,74,NA,7,Female,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,4,57.960832999999994,-134.8375,57.991667,-134.876,561.4416,55,NA,4,Female,0,01,01,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,4,57.960832999999994,-134.8375,57.991667,-134.876,561.4416,77,NA,27,Female,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,4,57.960832999999994,-134.8375,57.991667,-134.876,561.4416,64,NA,6,Male,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,4,57.960832999999994,-134.8375,57.991667,-134.876,561.4416,63,NA,4,Female,0,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,4,57.960832999999994,-134.8375,57.991667,-134.876,561.4416,52,NA,3,Male,0,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,4,57.960832999999994,-134.8375,57.991667,-134.876,561.4416,67,NA,8,Male,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,4,57.960832999999994,-134.8375,57.991667,-134.876,561.4416,60,NA,9,Female,0,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,4,57.960832999999994,-134.8375,57.991667,-134.876,561.4416,45,NA,2,Male,0,01,01,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,4,57.960832999999994,-134.8375,57.991667,-134.876,561.4416,55,NA,4,Female,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,4,57.960832999999994,-134.8375,57.991667,-134.876,561.4416,70,NA,6,Female,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,4,57.960832999999994,-134.8375,57.991667,-134.876,561.4416,65,NA,8,Male,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,4,57.960832999999994,-134.8375,57.991667,-134.876,561.4416,75,NA,9,Female,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,5,58.312000000000005,-134.983667,58.283500000000004,-135.021333,596.1888,71,NA,11,Female,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,5,58.312000000000005,-134.983667,58.283500000000004,-135.021333,596.1888,65,NA,7,Male,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,5,58.312000000000005,-134.983667,58.283500000000004,-135.021333,596.1888,68,NA,5,Female,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,5,58.312000000000005,-134.983667,58.283500000000004,-135.021333,596.1888,66,NA,7,Female,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,5,58.312000000000005,-134.983667,58.283500000000004,-135.021333,596.1888,57,NA,6,Male,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,5,58.312000000000005,-134.983667,58.283500000000004,-135.021333,596.1888,69,NA,9,Female,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,5,58.312000000000005,-134.983667,58.283500000000004,-135.021333,596.1888,64,NA,9,Male,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,5,58.312000000000005,-134.983667,58.283500000000004,-135.021333,596.1888,70,NA,36,Male,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,5,58.312000000000005,-134.983667,58.283500000000004,-135.021333,596.1888,83,NA,21,Female,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,5,58.312000000000005,-134.983667,58.283500000000004,-135.021333,596.1888,65,NA,11,Male,0,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,5,58.312000000000005,-134.983667,58.283500000000004,-135.021333,596.1888,71,NA,48,Male,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,5,58.312000000000005,-134.983667,58.283500000000004,-135.021333,596.1888,63,NA,9,Male,0,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,5,58.312000000000005,-134.983667,58.283500000000004,-135.021333,596.1888,66,NA,25,Male,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,5,58.312000000000005,-134.983667,58.283500000000004,-135.021333,596.1888,71,NA,7,Female,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,5,58.312000000000005,-134.983667,58.283500000000004,-135.021333,596.1888,66,NA,22,Male,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,5,58.312000000000005,-134.983667,58.283500000000004,-135.021333,596.1888,69,NA,24,Male,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,5,58.312000000000005,-134.983667,58.283500000000004,-135.021333,596.1888,60,NA,7,Female,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,5,58.312000000000005,-134.983667,58.283500000000004,-135.021333,596.1888,69,NA,28,Male,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,5,58.312000000000005,-134.983667,58.283500000000004,-135.021333,596.1888,69,NA,19,Male,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,5,58.312000000000005,-134.983667,58.283500000000004,-135.021333,596.1888,63,NA,6,Male,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,6,58.083833,-134.932667,58.117667,-134.933,649.224,67,NA,5,Female,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,6,58.083833,-134.932667,58.117667,-134.933,649.224,63,NA,5,Male,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,6,58.083833,-134.932667,58.117667,-134.933,649.224,59,NA,3,Female,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,6,58.083833,-134.932667,58.117667,-134.933,649.224,68,NA,8,Male,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,6,58.083833,-134.932667,58.117667,-134.933,649.224,67,NA,20,Male,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,6,58.083833,-134.932667,58.117667,-134.933,649.224,63,NA,7,Female,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,6,58.083833,-134.932667,58.117667,-134.933,649.224,70,NA,7,Female,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,6,58.083833,-134.932667,58.117667,-134.933,649.224,68,NA,6,Female,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,6,58.083833,-134.932667,58.117667,-134.933,649.224,77,NA,8,Female,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,6,58.083833,-134.932667,58.117667,-134.933,649.224,72,NA,5,Female,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,6,58.083833,-134.932667,58.117667,-134.933,649.224,84,NA,17,Female,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,6,58.083833,-134.932667,58.117667,-134.933,649.224,70,NA,5,Female,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,6,58.083833,-134.932667,58.117667,-134.933,649.224,59,NA,5,Male,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,6,58.083833,-134.932667,58.117667,-134.933,649.224,61,NA,5,Male,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,6,58.083833,-134.932667,58.117667,-134.933,649.224,64,NA,5,Female,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,6,58.083833,-134.932667,58.117667,-134.933,649.224,66,NA,7,Male,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,7,58.0565,-134.927333,58.023832999999996,-134.906667,572.4144,54,NA,6,Female,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,7,58.0565,-134.927333,58.023832999999996,-134.906667,572.4144,70,NA,4,Female,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,7,58.0565,-134.927333,58.023832999999996,-134.906667,572.4144,69,NA,5,Female,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,7,58.0565,-134.927333,58.023832999999996,-134.906667,572.4144,78,NA,43,Male,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,7,58.0565,-134.927333,58.023832999999996,-134.906667,572.4144,57,NA,5,Male,0,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,7,58.0565,-134.927333,58.023832999999996,-134.906667,572.4144,74,NA,7,Female,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,7,58.0565,-134.927333,58.023832999999996,-134.906667,572.4144,68,NA,51,Male,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,7,58.0565,-134.927333,58.023832999999996,-134.906667,572.4144,72,NA,6,Male,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,7,58.0565,-134.927333,58.023832999999996,-134.906667,572.4144,66,NA,5,Female,0,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,7,58.0565,-134.927333,58.023832999999996,-134.906667,572.4144,63,NA,6,Female,0,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,7,58.0565,-134.927333,58.023832999999996,-134.906667,572.4144,66,NA,5,Female,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,7,58.0565,-134.927333,58.023832999999996,-134.906667,572.4144,66,NA,6,Female,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,7,58.0565,-134.927333,58.023832999999996,-134.906667,572.4144,48,NA,2,Female,0,01,01,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,7,58.0565,-134.927333,58.023832999999996,-134.906667,572.4144,71,NA,8,Female,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,7,58.0565,-134.927333,58.023832999999996,-134.906667,572.4144,71,NA,9,Female,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345803,710,7,58.0565,-134.927333,58.023832999999996,-134.906667,572.4144,51,NA,3,Female,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,8,57.904666999999996,-134.775167,57.8695,-134.773833,491.9472,56,NA,5,Female,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,8,57.904666999999996,-134.775167,57.8695,-134.773833,491.9472,54,NA,6,Male,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,8,57.904666999999996,-134.775167,57.8695,-134.773833,491.9472,59,NA,6,Male,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,8,57.904666999999996,-134.775167,57.8695,-134.773833,491.9472,52,NA,5,Male,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,8,57.904666999999996,-134.775167,57.8695,-134.773833,491.9472,52,NA,3,Male,0,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,8,57.904666999999996,-134.775167,57.8695,-134.773833,491.9472,59,NA,4,Female,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,8,57.904666999999996,-134.775167,57.8695,-134.773833,491.9472,74,NA,8,Female,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,8,57.904666999999996,-134.775167,57.8695,-134.773833,491.9472,62,NA,4,Female,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,8,57.904666999999996,-134.775167,57.8695,-134.773833,491.9472,66,NA,8,Female,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,8,57.904666999999996,-134.775167,57.8695,-134.773833,491.9472,58,NA,5,Female,0,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,8,57.904666999999996,-134.775167,57.8695,-134.773833,491.9472,53,NA,6,Male,0,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,8,57.904666999999996,-134.775167,57.8695,-134.773833,491.9472,58,NA,4,Male,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,8,57.904666999999996,-134.775167,57.8695,-134.773833,491.9472,51,NA,4,Male,0,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,8,57.904666999999996,-134.775167,57.8695,-134.773833,491.9472,65,NA,7,Female,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,8,57.904666999999996,-134.775167,57.8695,-134.773833,491.9472,51,NA,5,Male,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,8,57.904666999999996,-134.775167,57.8695,-134.773833,491.9472,48,NA,5,Male,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,8,57.904666999999996,-134.775167,57.8695,-134.773833,491.9472,56,NA,4,Male,0,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,8,57.904666999999996,-134.775167,57.8695,-134.773833,491.9472,57,NA,4,Female,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,8,57.904666999999996,-134.775167,57.8695,-134.773833,491.9472,57,NA,5,Female,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,8,57.904666999999996,-134.775167,57.8695,-134.773833,491.9472,55,NA,4,Female,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345731,710,8,57.904666999999996,-134.775167,57.8695,-134.773833,491.9472,55,NA,5,Female,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,9,57.4025,-134.718333,57.381,-134.670167,579.7296,61,NA,5,Female,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,9,57.4025,-134.718333,57.381,-134.670167,579.7296,78,NA,29,Female,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,9,57.4025,-134.718333,57.381,-134.670167,579.7296,63,NA,7,Male,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,9,57.4025,-134.718333,57.381,-134.670167,579.7296,66,NA,9,Female,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,9,57.4025,-134.718333,57.381,-134.670167,579.7296,67,NA,6,Female,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,9,57.4025,-134.718333,57.381,-134.670167,579.7296,64,NA,5,Female,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,9,57.4025,-134.718333,57.381,-134.670167,579.7296,63,NA,10,Female,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,9,57.4025,-134.718333,57.381,-134.670167,579.7296,66,NA,5,Male,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,9,57.4025,-134.718333,57.381,-134.670167,579.7296,64,NA,9,Male,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,9,57.4025,-134.718333,57.381,-134.670167,579.7296,69,NA,11,Female,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,9,57.4025,-134.718333,57.381,-134.670167,579.7296,57,NA,5,Male,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,9,57.4025,-134.718333,57.381,-134.670167,579.7296,60,NA,4,Female,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,9,57.4025,-134.718333,57.381,-134.670167,579.7296,75,NA,21,Female,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,9,57.4025,-134.718333,57.381,-134.670167,579.7296,84,NA,41,Female,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,9,57.4025,-134.718333,57.381,-134.670167,579.7296,90,NA,31,Female,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,9,57.4025,-134.718333,57.381,-134.670167,579.7296,63,NA,11,Female,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,9,57.4025,-134.718333,57.381,-134.670167,579.7296,58,NA,6,Male,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,9,57.4025,-134.718333,57.381,-134.670167,579.7296,64,NA,7,Male,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,9,57.4025,-134.718333,57.381,-134.670167,579.7296,58,NA,4,Female,0,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,10,57.279332999999994,-134.6845,57.31,-134.716333,568.7568,70,NA,5,Female,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,10,57.279332999999994,-134.6845,57.31,-134.716333,568.7568,73,NA,35,Male,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,10,57.279332999999994,-134.6845,57.31,-134.716333,568.7568,65,NA,8,Female,1,01,02,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,10,57.279332999999994,-134.6845,57.31,-134.716333,568.7568,74,NA,9,Female,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,10,57.279332999999994,-134.6845,57.31,-134.716333,568.7568,64,NA,9,Male,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,10,57.279332999999994,-134.6845,57.31,-134.716333,568.7568,62,NA,11,Male,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,10,57.279332999999994,-134.6845,57.31,-134.716333,568.7568,69,NA,7,Female,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,11,57.373166999999995,-134.648,57.344500000000004,-134.682167,623.6208,67,NA,8,Male,1,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,11,57.373166999999995,-134.648,57.344500000000004,-134.682167,623.6208,61,NA,5,Female,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,11,57.373166999999995,-134.648,57.344500000000004,-134.682167,623.6208,65,NA,9,Female,0,01,03,T-,Retained; Bio. sample,NA
2007,NSEI,11,1,40917,ZOLOTOI,NA,NA,345701,710,11,57.373166999999995,-134.648,57.344500000000004,-134.682167,623.6208,80,NA,11,Female,1,01,02,T-,Retained; Bio. sample,NA
