year,rec,retro
2015,1845643.3880198917,retro_4
2016,1742021.546682918,retro_4
2017,1525983.6187969758,retro_4
2018,1332086.3366771035,retro_4
2019,691113.21890657,retro_4
1975,997768.1744722973,retro_5
1976,1009159.4333803118,retro_5
1977,1039980.328233967,retro_5
1978,19887429.838154025,retro_5
1979,1135129.0525585,retro_5
1980,1217724.3714745245,retro_5
1981,1328200.5204672718,retro_5
1982,1449957.8290822015,retro_5
1983,1437310.7291671634,retro_5
1984,1258789.076628602,retro_5
1985,1043471.727373577,retro_5
1986,863178.468856023,retro_5
1987,733781.5895039606,retro_5
1988,638654.6761284563,retro_5
1989,572062.0457940693,retro_5
1990,542407.3075143094,retro_5
1991,552405.2894664693,retro_5
1992,581074.3391278398,retro_5
1993,569872.1434601088,retro_5
1994,542821.0130766581,retro_5
1995,596219.1933032927,retro_5
1996,736877.1664966834,retro_5
1997,1076729.739665024,retro_5
1998,1485732.6036344108,retro_5
1999,1543440.1291924638,retro_5
2000,1316937.1582785384,retro_5
2001,1054367.1498796323,retro_5
2002,866172.4352452481,retro_5
2003,665006.1395100326,retro_5
2004,634040.0570403762,retro_5
2005,694779.3055594101,retro_5
2006,573979.7040071522,retro_5
2007,513902.41094641434,retro_5
2008,583647.5003691626,retro_5
2009,1148668.6585201656,retro_5
2010,685430.5071389653,retro_5
2011,361468.8190130713,retro_5
2012,371884.8123974608,retro_5
2013,405967.74733580067,retro_5
2014,738511.2387452965,retro_5
2015,1889372.5258501247,retro_5
2016,1828611.586768216,retro_5
2017,1688631.2388661487,retro_5
2018,1079257.5019549876,retro_5
1975,989247.8839076702,retro_6
1976,999591.9196458698,retro_6
1977,1029613.6724636385,retro_6
1978,19948002.211576592,retro_6
1979,1123537.2976618342,retro_6
1980,1206645.696611509,retro_6
1981,1319562.183432106,retro_6
1982,1447347.291183087,retro_6
1983,1437504.786939854,retro_6
1984,1254878.6924209415,retro_6
1985,1035993.766130924,retro_6
1986,854268.3136574063,retro_6
1987,724200.0100098498,retro_6
1988,627956.1696927572,retro_6
1989,559360.028817942,retro_6
1990,532529.334594081,retro_6
1991,544958.8948255049,retro_6
1992,576266.452905323,retro_6
1993,565801.0113303168,retro_6
1994,537570.4251943469,retro_6
1995,589277.0844696098,retro_6
1996,727378.6684984437,retro_6
1997,1061280.2054652597,retro_6
1998,1494163.6743285046,retro_6
1999,1526210.7591501088,retro_6
2000,1296261.058135215,retro_6
2001,1059433.5916282549,retro_6
2002,854451.6858970689,retro_6
2003,646642.8283769083,retro_6
2004,639255.1111297364,retro_6
2005,693867.541788414,retro_6
2006,567114.5945237215,retro_6
2007,509873.5767092674,retro_6
2008,591720.8071484583,retro_6
2009,1192064.371340263,retro_6
2010,664904.6096569421,retro_6
2011,362840.9790012729,retro_6
2012,377107.9763958462,retro_6
2013,410815.4728177522,retro_6
2014,723991.8301145908,retro_6
2015,2441792.414767682,retro_6
2016,2213917.4633392855,retro_6
2017,1136688.3679656289,retro_6
1975,983727.9295587091,retro_7
1976,994898.9375815615,retro_7
1977,1024887.5995274996,retro_7
1978,19967013.01464951,retro_7
1979,1118174.8376800562,retro_7
1980,1199266.1755203963,retro_7
1981,1308189.16941786,retro_7
1982,1428977.7916718288,retro_7
1983,1420145.810184148,retro_7
1984,1246214.4900101197,retro_7
1985,1032758.5815067396,retro_7
1986,852794.9747955584,retro_7
1987,722087.5761600356,retro_7
1988,623998.13338068,retro_7
1989,558639.4630551641,retro_7
1990,532834.9280011741,retro_7
1991,544855.6227651177,retro_7
1992,574723.4395091414,retro_7
1993,564913.0003451713,retro_7
1994,539273.7465194302,retro_7
1995,593877.0129953233,retro_7
1996,733803.2589317043,retro_7
1997,1071457.2667791343,retro_7
1998,1519461.5664244043,retro_7
1999,1548782.815643336,retro_7
2000,1342374.9004133386,retro_7
2001,1052231.3030389198,retro_7
2002,841853.1489541036,retro_7
2003,659842.5725736169,retro_7
2004,646626.4507030185,retro_7
2005,690801.9127841401,retro_7
2006,578712.9105072701,retro_7
2007,525823.534175758,retro_7
2008,605577.3933389927,retro_7
2009,1262011.9934564207,retro_7
2010,715122.2353019377,retro_7
2011,394008.0570612721,retro_7
2012,413534.4460963333,retro_7
2013,456289.8165715955,retro_7
2014,787898.3909251514,retro_7
2015,2402202.387366379,retro_7
2016,1347392.6863063523,retro_7
1975,940605.2304784802,retro_8
1976,951586.6711131481,retro_8
1977,979560.6416488129,retro_8
1978,20181839.589231424,retro_8
1979,1068776.429609352,retro_8
1980,1147009.3177010594,retro_8
1981,1253827.0252763901,retro_8
1982,1377558.2562778052,retro_8
1983,1387477.9517902904,retro_8
1984,1229000.1617532072,retro_8
1985,1020477.0804233393,retro_8
1986,841256.386852128,retro_8
1987,709319.7947799258,retro_8
1988,616506.6743334829,retro_8
1989,554151.9227720995,retro_8
1990,529381.2767154146,retro_8
1991,540922.2275224526,retro_8
1992,569277.6669627542,retro_8
1993,559143.737207368,retro_8
1994,535344.4435885954,retro_8
1995,591831.2118235618,retro_8
1996,731278.5489333131,retro_8
1997,1068976.6226004988,retro_8
1998,1523323.2633137207,retro_8
1999,1553991.074736952,retro_8
2000,1364598.475659996,retro_8
2001,1042321.436942724,retro_8
2002,823760.7743450741,retro_8
2003,664304.4114939652,retro_8
2004,646785.5055031121,retro_8
2005,680910.1233649142,retro_8
2006,582561.095275915,retro_8
2007,541213.7615420027,retro_8
2008,637268.9657585027,retro_8
2009,1303657.1281347605,retro_8
2010,749287.9433828958,retro_8
2011,404940.09430521686,retro_8
2012,413569.4250614982,retro_8
2013,475634.484635729,retro_8
2014,764842.4571408168,retro_8
2015,946517.6530329349,retro_8
1975,952608.2698918412,retro_9
1976,963807.0693118209,retro_9
1977,992337.9924124493,retro_9
1978,20108481.3127056,retro_9
1979,1082412.5306212776,retro_9
1980,1160595.3661910438,retro_9
1981,1266294.4562815146,retro_9
1982,1385314.672985542,retro_9
1983,1386443.7626944238,retro_9
1984,1223700.3840466097,retro_9
1985,1014522.6156908288,retro_9
1986,835087.0335610331,retro_9
1987,705712.2609574008,retro_9
1988,613769.2187165556,retro_9
1989,551864.4596943856,retro_9
1990,527046.3657034166,retro_9
1991,538403.9606085949,retro_9
1992,565910.9983222871,retro_9
1993,556329.5964135615,retro_9
1994,534434.4902263088,retro_9
1995,594831.9175660574,retro_9
1996,738895.1760449479,retro_9
1997,1094717.3918232725,retro_9
1998,1545196.1208368088,retro_9
1999,1593711.0361181025,retro_9
2000,1426300.6325266517,retro_9
2001,1033831.6860285115,retro_9
2002,813366.7931768139,retro_9
2003,680734.3823725708,retro_9
2004,648893.6372940644,retro_9
2005,685845.3920008078,retro_9
2006,599754.7192259501,retro_9
2007,581176.7539220093,retro_9
2008,671178.08805561,retro_9
2009,1367119.0815711482,retro_9
2010,922700.4942549386,retro_9
2011,470829.1360037532,retro_9
2012,445222.59717659827,retro_9
2013,458039.5567010408,retro_9
2014,612560.4325368762,retro_9
1975,1003771.8001548434,retro_10
1976,1017523.591973451,retro_10
1977,1049556.762359549,retro_10
1978,19473255.503380846,retro_10
1979,1144463.71217068,retro_10
1980,1220812.5884280957,retro_10
1981,1316164.8514643675,retro_10
1982,1406651.1585187695,retro_10
1983,1373337.3623435663,retro_10
1984,1203859.1126413462,retro_10
1985,1000888.7557002276,retro_10
1986,828155.4583358618,retro_10
1987,701228.9787146994,retro_10
1988,610318.6901126666,retro_10
1989,548940.2356288595,retro_10
1990,523317.1847139165,retro_10
1991,531951.1271209209,retro_10
1992,557233.5531641692,retro_10
1993,549269.1282108356,retro_10
1994,533498.8626432244,retro_10
1995,599016.029019373,retro_10
1996,748942.7394466337,retro_10
1997,1096406.5764918637,retro_10
1998,1529225.0001442486,retro_10
1999,1617464.8820524625,retro_10
2000,1450758.1914429988,retro_10
2001,1002043.4625427966,retro_10
2002,793602.9033611118,retro_10
2003,688884.6544500517,retro_10
2004,634950.5722775892,retro_10
2005,665661.7224122561,retro_10
2006,598238.8696445334,retro_10
2007,594582.4201273377,retro_10
2008,673958.34043376,retro_10
2009,1198702.876669319,retro_10
2010,1284682.3399417966,retro_10
2011,658308.688657383,retro_10
2012,673454.5133931641,retro_10
2013,652649.7589028061,retro_10
