year,ABC,retro
1999,1.5919995373448086,retro_4
2000,1.5137465261673262,retro_4
2001,1.4863618721888303,retro_4
2002,1.528875130800386,retro_4
2003,1.5823688015627406,retro_4
2004,1.622485043452949,retro_4
2005,1.6273319796251482,retro_4
2006,1.6148891976600674,retro_4
2007,1.5845013459792672,retro_4
2008,1.56405889895836,retro_4
2009,1.5268443763263981,retro_4
2010,1.507148763317166,retro_4
2011,1.4996038729849812,retro_4
2012,1.511111296112589,retro_4
2013,1.5072321930147514,retro_4
2014,1.4837130021644096,retro_4
2015,1.4589644253254879,retro_4
2016,1.4392620737712871,retro_4
2017,1.451783374329192,retro_4
2018,1.4895910302719217,retro_4
2019,1.5634559666442711,retro_4
2020,1.7027165316491546,retro_4
2021,1.9016665407772442,retro_4
2022,2.098164293444461,retro_4
1975,2.7459207231429135,retro_5
1976,2.6966532904606315,retro_5
1977,2.651170004669444,retro_5
1978,2.6200013733399694,retro_5
1979,2.7200158067646845,retro_5
1980,3.09259360524503,retro_5
1981,3.7950129338444603,retro_5
1982,4.472550848033916,retro_5
1983,4.931088043036435,retro_5
1984,5.259982458394704,retro_5
1985,5.485074236308819,retro_5
1986,5.496733044473881,retro_5
1987,5.329789409504691,retro_5
1988,5.095960404367455,retro_5
1989,4.807062755925699,retro_5
1990,4.5146268640030955,retro_5
1991,4.2255953520709015,retro_5
1992,3.8629583811386046,retro_5
1993,3.506434686806578,retro_5
1994,3.054243687797627,retro_5
1995,2.700455382209372,retro_5
1996,2.3705523492364535,retro_5
1997,2.0758099309419427,retro_5
1998,1.8113107160689812,retro_5
1999,1.5982494424689293,retro_5
2000,1.5196934716740567,retro_5
2001,1.492264746785509,retro_5
2002,1.534965636760957,retro_5
2003,1.5886849512457957,retro_5
2004,1.6289074792715337,retro_5
2005,1.6336279305829888,retro_5
2006,1.620950334177825,retro_5
2007,1.5902914963724908,retro_5
2008,1.5697421673521912,retro_5
2009,1.532540518122062,retro_5
2010,1.5133048125276254,retro_5
2011,1.5068785332531536,retro_5
2012,1.5202281573760275,retro_5
2013,1.5183664025501427,retro_5
2014,1.4972954232656441,retro_5
2015,1.4753397733131903,retro_5
2016,1.456802723254334,retro_5
2017,1.4658210414639332,retro_5
2018,1.501786473292499,retro_5
2019,1.5535770291667832,retro_5
2020,1.6466417351557285,retro_5
2021,1.7873127845256258,retro_5
1975,2.75786396690489,retro_6
1976,2.70826616673992,retro_6
1977,2.6604123147544487,retro_6
1978,2.6224951527165277,retro_6
1979,2.718335926053364,retro_6
1980,3.096110222378135,retro_6
1981,3.81287137834516,retro_6
1982,4.500212547894008,retro_6
1983,4.958810917126902,retro_6
1984,5.285296698268029,retro_6
1985,5.5085546544607915,retro_6
1986,5.517741970177301,retro_6
1987,5.3478197837298485,retro_6
1988,5.111070768374028,retro_6
1989,4.820485121304272,retro_6
1990,4.526769358650633,retro_6
1991,4.236615232094994,retro_6
1992,3.871835926613126,retro_6
1993,3.51427251713954,retro_6
1994,3.0605256925727122,retro_6
1995,2.7060276977824445,retro_6
1996,2.3749433282721277,retro_6
1997,2.0795783333756086,retro_6
1998,1.8142274792135273,retro_6
1999,1.6006481398642594,retro_6
2000,1.521849508364023,retro_6
2001,1.4945718580464014,retro_6
2002,1.5373446511193238,retro_6
2003,1.5910606437151644,retro_6
2004,1.6311939448476307,retro_6
2005,1.6356866198648892,retro_6
2006,1.622680433989317,retro_6
2007,1.591680719087475,retro_6
2008,1.570959807080994,retro_6
2009,1.533665015697306,retro_6
2010,1.5148278235553,retro_6
2011,1.5096789755402806,retro_6
2012,1.5252562976136586,retro_6
2013,1.5258664645984743,retro_6
2014,1.5068318137025873,retro_6
2015,1.4880146057886567,retro_6
2016,1.4719132112948703,retro_6
2017,1.4793227423846482,retro_6
2018,1.5037667798451957,retro_6
2019,1.5313621248632354,retro_6
2020,1.5588948926526498,retro_6
1975,2.7412806578199347,retro_7
1976,2.691357600437906,retro_7
1977,2.642774259900932,retro_7
1978,2.6033401727790526,retro_7
1979,2.6977756631712864,retro_7
1980,3.0751769229628083,retro_7
1981,3.792492410763549,retro_7
1982,4.4795291486897755,retro_7
1983,4.936458021096385,retro_7
1984,5.26111844538562,retro_7
1985,5.483038691385815,retro_7
1986,5.491225116981527,retro_7
1987,5.320504781086117,retro_7
1988,5.083255907678045,retro_7
1989,4.7925707490018885,retro_7
1990,4.498945578203286,retro_7
1991,4.208948661260823,retro_7
1992,3.8441881779744573,retro_7
1993,3.4866519095578616,retro_7
1994,3.0328955483134665,retro_7
1995,2.678467848584704,retro_7
1996,2.3475476560163138,retro_7
1997,2.052637636602709,retro_7
1998,1.7879798209860067,retro_7
1999,1.5750698272917802,retro_7
2000,1.496381939258172,retro_7
2001,1.4686980872504065,retro_7
2002,1.5106618072578584,retro_7
2003,1.5633936303573652,retro_7
2004,1.6025587746275163,retro_7
2005,1.6061761428110288,retro_7
2006,1.592461527121509,retro_7
2007,1.5608284975153486,retro_7
2008,1.5395404276375007,retro_7
2009,1.5019261430941433,retro_7
2010,1.482888896303681,retro_7
2011,1.477319577117944,retro_7
2012,1.4921415147957378,retro_7
2013,1.4917857338425238,retro_7
2014,1.4715150305579903,retro_7
2015,1.450397847922957,retro_7
2016,1.4302323934895493,retro_7
2017,1.4317995770163108,retro_7
2018,1.4497324324026437,retro_7
2019,1.4699834987994203,retro_7
1975,2.7352461319392467,retro_8
1976,2.685132273339888,retro_8
1977,2.6358755465731543,retro_8
1978,2.594746093766845,retro_8
1979,2.688092432648998,retro_8
1980,3.066594821210608,retro_8
1981,3.78710125917799,retro_8
1982,4.476153648037772,retro_8
1983,4.9326510032943105,retro_8
1984,5.256126983105821,retro_8
1985,5.476917183114711,retro_8
1986,5.483855772521623,retro_8
1987,5.311824533698028,retro_8
1988,5.073380139044088,retro_8
1989,4.781877472606326,retro_8
1990,4.487523651898795,retro_8
1991,4.196757552163365,retro_8
1992,3.830947258799777,retro_8
1993,3.47264405663763,retro_8
1994,3.0181465676179386,retro_8
1995,2.663276711705909,retro_8
1996,2.3319468121640927,retro_8
1997,2.036863672648202,retro_8
1998,1.7720704895067798,retro_8
1999,1.5589788541651268,retro_8
2000,1.4796880797979715,retro_8
2001,1.450875049902256,retro_8
2002,1.4913478408919711,retro_8
2003,1.5425171870563303,retro_8
2004,1.5799809465444832,retro_8
2005,1.5819298150063286,retro_8
2006,1.5667930632566025,retro_8
2007,1.533783313661306,retro_8
2008,1.511133395130745,retro_8
2009,1.4725007584122378,retro_8
2010,1.452451956701977,retro_8
2011,1.4453505673746436,retro_8
2012,1.4581467706459914,retro_8
2013,1.4559106413645053,retro_8
2014,1.4337421625671254,retro_8
2015,1.4091939812540037,retro_8
2016,1.3825432273437919,retro_8
2017,1.3755767217846508,retro_8
2018,1.3854094339430238,retro_8
1975,2.7431160413632245,retro_9
1976,2.693046704955791,retro_9
1977,2.643499284536198,retro_9
1978,2.6013015489219837,retro_9
1979,2.694365647990516,retro_9
1980,3.074853114506777,retro_9
1981,3.79956994557797,retro_9
1982,4.491911731003389,retro_9
1983,4.949376624567631,retro_9
1984,5.272883991440969,retro_9
1985,5.493372087583524,retro_9
1986,5.499561132187069,retro_9
1987,5.326514826488048,retro_9
1988,5.086908923926551,retro_9
1989,4.794323955964778,retro_9
1990,4.498780961431501,retro_9
1991,4.206723649717589,retro_9
1992,3.8394239692105603,retro_9
1993,3.4800768341684303,retro_9
1994,3.0246252835079734,retro_9
1995,2.669269956495864,retro_9
1996,2.3375553150124233,retro_9
1997,2.0423763436395923,retro_9
1998,1.7775464737528501,retro_9
1999,1.564490935314275,retro_9
2000,1.4855530366955263,retro_9
2001,1.4572001824422482,retro_9
2002,1.498215788424439,retro_9
2003,1.5496290566465334,retro_9
2004,1.5868783406161175,retro_9
2005,1.588174896699137,retro_9
2006,1.572242969090744,retro_9
2007,1.5384224841911618,retro_9
2008,1.5151975203845693,retro_9
2009,1.4758980520752434,retro_9
2010,1.4558061160583637,retro_9
2011,1.450192021515473,retro_9
2012,1.4665065783063211,retro_9
2013,1.4684197291285443,retro_9
2014,1.449783908241704,retro_9
2015,1.4284183992648234,retro_9
2016,1.4026638254139745,retro_9
2017,1.3887473410332614,retro_9
1975,2.7233928869893123,retro_10
1976,2.6732115458605454,retro_10
1977,2.624081921424215,retro_10
1978,2.5835095681533944,retro_10
1979,2.677140893583769,retro_10
1980,3.0549616662700236,retro_10
1981,3.7737794944791276,retro_10
1982,4.461504334509134,retro_10
1983,4.917509989455611,retro_10
1984,5.240584020062182,retro_10
1985,5.460815163965918,retro_10
1986,5.4673380284539315,retro_10
1987,5.295024642896002,retro_10
1988,5.056175794383951,retro_10
1989,4.763846742650569,retro_10
1990,4.468362409022732,retro_10
1991,4.176493447703522,retro_10
1992,3.810070041548672,retro_10
1993,3.451485641620119,retro_10
1994,2.9972856206131566,retro_10
1995,2.643074591824722,retro_10
1996,2.312982426273241,retro_10
1997,2.019618331578164,retro_10
1998,1.7569236623855107,retro_10
1999,1.5457611982125774,retro_10
2000,1.4682341367211345,retro_10
2001,1.441003870546535,retro_10
2002,1.4829287218094382,retro_10
2003,1.5349120836250405,retro_10
2004,1.5725776991148743,retro_10
2005,1.5741306074587484,retro_10
2006,1.5582085074859116,retro_10
2007,1.5243451121712872,retro_10
2008,1.501230983539822,retro_10
2009,1.4620084294876725,retro_10
2010,1.442848640636554,retro_10
2011,1.4395951119610682,retro_10
2012,1.459421179661395,retro_10
2013,1.4635718057690577,retro_10
2014,1.4443291977438624,retro_10
2015,1.421421255626453,retro_10
2016,1.3972694136516028,retro_10
