year,Mgmt_area,Project_cde,trip_no,Adfg,Vessel,date,julian_day,Stat,Spp_cde,set,start_lat,start_lon,end_lat,end_lon,depth,length,weight,age,Sex,Maturity,age_type_code,age_readability,otolith_condition
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-28,209,345603,710,7,56.43485,-134.60515,56.41175,-134.601517,557.784,77,4.1,18,Female,1,01,02,NA
2005,NSEI,603,1,33468,MASONIC,2005-07-28,209,345603,710,1,56.0885,-134.508,56.1155,-134.5095,526.6944,53,1.6,11,Male,1,01,02,NA
2005,NSEI,603,1,33468,MASONIC,2005-07-28,209,345603,710,1,56.0885,-134.508,56.1155,-134.5095,526.6944,61,2.4,14,Male,1,01,02,NA
2005,NSEI,603,1,33468,MASONIC,2005-07-28,209,345603,710,1,56.0885,-134.508,56.1155,-134.5095,526.6944,57,1.8,7,Female,0,01,02,NA
2005,NSEI,603,1,33468,MASONIC,2005-07-28,209,345603,710,1,56.0885,-134.508,56.1155,-134.5095,526.6944,70,3.6,9,Male,1,01,03,NA
2005,NSEI,603,1,33468,MASONIC,2005-07-28,209,345603,710,1,56.0885,-134.508,56.1155,-134.5095,526.6944,68,3.2,29,Male,1,01,02,NA
2013,NSEI,603,1,58282,COBRA,2013-08-04,216,345603,710,11,56.2505,-134.413667,56.275667,-134.413333,693.1152000000001,82,6.8,21,Female,1,NA,03,NA
2013,NSEI,603,1,58282,COBRA,2013-08-04,216,345603,710,11,56.2505,-134.413667,56.275667,-134.413333,693.1152000000001,66,3,14,Male,1,NA,03,NA
2013,NSEI,603,1,58282,COBRA,2013-08-04,216,345603,710,11,56.2505,-134.413667,56.275667,-134.413333,693.1152000000001,66,3.1,9,Female,1,NA,03,NA
2013,NSEI,603,1,58282,COBRA,2013-08-04,216,345603,710,11,56.2505,-134.413667,56.275667,-134.413333,693.1152000000001,72,3.4,13,Male,1,NA,03,NA
2013,NSEI,603,1,58282,COBRA,2013-08-04,216,345603,710,11,56.2505,-134.413667,56.275667,-134.413333,693.1152000000001,81,6.5,23,Female,1,NA,02,NA
2013,NSEI,603,1,58282,COBRA,2013-08-04,216,345603,710,11,56.2505,-134.413667,56.275667,-134.413333,693.1152000000001,70,3.9,10,Female,1,NA,01,NA
2013,NSEI,603,1,58282,COBRA,2013-08-04,216,345603,710,11,56.2505,-134.413667,56.275667,-134.413333,693.1152000000001,66,3.2,6,Female,0,NA,03,NA
2013,NSEI,603,1,58282,COBRA,2013-08-04,216,345603,710,11,56.2505,-134.413667,56.275667,-134.413333,693.1152000000001,68,3.2,17,Female,1,NA,03,NA
2013,NSEI,603,1,58282,COBRA,2013-08-04,216,345603,710,12,56.259249999999994,-134.456383,56.234117,-134.45811700000002,713.2320000000001,76,4.8,19,Female,1,NA,01,NA
2013,NSEI,603,1,58282,COBRA,2013-08-04,216,345603,710,12,56.259249999999994,-134.456383,56.234117,-134.45811700000002,713.2320000000001,95,10.4,32,Female,1,NA,02,NA
2013,NSEI,603,1,58282,COBRA,2013-08-04,216,345603,710,12,56.259249999999994,-134.456383,56.234117,-134.45811700000002,713.2320000000001,88,8,26,Female,1,NA,03,NA
2013,NSEI,603,1,58282,COBRA,2013-08-04,216,345603,710,12,56.259249999999994,-134.456383,56.234117,-134.45811700000002,713.2320000000001,60,2.1,7,Male,1,NA,03,NA
2013,NSEI,603,1,58282,COBRA,2013-08-04,216,345603,710,12,56.259249999999994,-134.456383,56.234117,-134.45811700000002,713.2320000000001,89,6.4,15,Female,1,NA,03,NA
2013,NSEI,603,1,58282,COBRA,2013-08-04,216,345603,710,12,56.259249999999994,-134.456383,56.234117,-134.45811700000002,713.2320000000001,82,5.4,14,Female,1,NA,02,NA
2013,NSEI,603,1,58282,COBRA,2013-08-04,216,345603,710,12,56.259249999999994,-134.456383,56.234117,-134.45811700000002,713.2320000000001,66,3.5,8,Female,1,NA,03,NA
1998,NSEI,603,1,67161,OCEAN CAPE,1998-08-16,228,345603,710,10,56.42,-134.495,56.446833,-134.4975,709.5744000000001,80,5.6000000000000005,19,Female,1,01,02,NA
1998,NSEI,603,1,67161,OCEAN CAPE,1998-08-15,227,345603,710,7,56.3,-134.58333299999998,56.325,-134.566667,643.7376,69,4.2,9,Female,1,01,03,NA
1998,NSEI,603,1,67161,OCEAN CAPE,1998-08-15,227,345603,710,7,56.3,-134.58333299999998,56.325,-134.566667,643.7376,74,4.4,11,Female,1,01,02,NA
1998,NSEI,603,1,67161,OCEAN CAPE,1998-08-15,227,345603,710,7,56.3,-134.58333299999998,56.325,-134.566667,643.7376,65,3.8,9,Female,1,01,03,NA
1998,NSEI,603,1,67161,OCEAN CAPE,1998-08-15,227,345603,710,7,56.3,-134.58333299999998,56.325,-134.566667,643.7376,71,3.8,9,Female,1,01,03,NA
1998,NSEI,603,1,67161,OCEAN CAPE,1998-08-15,227,345603,710,7,56.3,-134.58333299999998,56.325,-134.566667,643.7376,69,3.6,9,Female,1,01,03,NA
1998,NSEI,603,1,67161,OCEAN CAPE,1998-08-15,227,345603,710,7,56.3,-134.58333299999998,56.325,-134.566667,643.7376,66,3.4,28,Male,1,01,02,NA
1998,NSEI,603,1,67161,OCEAN CAPE,1998-08-15,227,345603,710,7,56.3,-134.58333299999998,56.325,-134.566667,643.7376,71,3.3000000000000003,7,Female,1,01,03,NA
1998,NSEI,603,1,67161,OCEAN CAPE,1998-08-15,227,345603,710,7,56.3,-134.58333299999998,56.325,-134.566667,643.7376,73,4.6000000000000005,8,Female,1,01,03,NA
1998,NSEI,603,1,67161,OCEAN CAPE,1998-08-15,227,345603,710,7,56.3,-134.58333299999998,56.325,-134.566667,643.7376,51,1.4,5,Female,0,01,02,NA
2003,NSEI,603,1,33468,MASONIC,2003-08-07,219,345603,710,12,56.407332999999994,-134.600167,56.433667,-134.604167,557.784,69,3.3000000000000003,22,Male,1,01,03,NA
2003,NSEI,603,1,33468,MASONIC,2003-08-07,219,345603,710,12,56.407332999999994,-134.600167,56.433667,-134.604167,557.784,71,3.5,25,Male,1,01,03,NA
2003,NSEI,603,1,33468,MASONIC,2003-08-07,219,345603,710,12,56.407332999999994,-134.600167,56.433667,-134.604167,557.784,74,3.9,27,Male,1,01,03,NA
2003,NSEI,603,1,33468,MASONIC,2003-08-07,219,345603,710,12,56.407332999999994,-134.600167,56.433667,-134.604167,557.784,69,4.3,25,Male,1,01,03,NA
2003,NSEI,603,1,33468,MASONIC,2003-08-07,219,345603,710,12,56.407332999999994,-134.600167,56.433667,-134.604167,557.784,68,3.6,26,Male,1,01,03,NA
2003,NSEI,603,1,33468,MASONIC,2003-08-07,219,345603,710,12,56.407332999999994,-134.600167,56.433667,-134.604167,557.784,71,4.2,18,Female,1,01,03,NA
2003,NSEI,603,1,33468,MASONIC,2003-08-07,219,345603,710,12,56.407332999999994,-134.600167,56.433667,-134.604167,557.784,54,1.7,8,Male,0,01,03,NA
2003,NSEI,603,1,33468,MASONIC,2003-08-07,219,345603,710,12,56.407332999999994,-134.600167,56.433667,-134.604167,557.784,68,3.9,9,Female,1,01,03,NA
2003,NSEI,603,1,33468,MASONIC,2003-08-07,219,345603,710,12,56.407332999999994,-134.600167,56.433667,-134.604167,557.784,65,3.2,8,Male,0,01,03,NA
2003,NSEI,603,1,33468,MASONIC,2003-08-07,219,345603,710,12,56.407332999999994,-134.600167,56.433667,-134.604167,557.784,63,2.9,9,Male,1,01,03,NA
2003,NSEI,603,1,33468,MASONIC,2003-08-07,219,345603,710,12,56.407332999999994,-134.600167,56.433667,-134.604167,557.784,65,3,26,Male,1,01,03,NA
2003,NSEI,603,1,33468,MASONIC,2003-08-07,219,345603,710,12,56.407332999999994,-134.600167,56.433667,-134.604167,557.784,72,3.7,8,Female,1,01,03,NA
2003,NSEI,603,1,33468,MASONIC,2003-08-07,219,345603,710,12,56.407332999999994,-134.600167,56.433667,-134.604167,557.784,58,2.1,14,Male,1,01,03,NA
2003,NSEI,603,1,33468,MASONIC,2003-08-07,219,345603,710,12,56.407332999999994,-134.600167,56.433667,-134.604167,557.784,72,3.8,10,Female,1,01,03,NA
2003,NSEI,603,1,33468,MASONIC,2003-08-07,219,345603,710,12,56.407332999999994,-134.600167,56.433667,-134.604167,557.784,68,3.5,13,Female,1,01,03,NA
2009,NSEI,603,1,50842,SHERRIE MARIE,2009-07-31,212,345603,710,5,56.30745,-134.5841,56.330082999999995,-134.57105,643.7376,63,2.6,9,Male,1,01,03,NA
2016,NSEI,603,1,33468,Masonic,2016-07-29,211,345603,710,10,56.306667,-134.58333299999998,56.332167,-134.568667,614.4768,71,3.5,7,Female,1,NA,02,01
2016,NSEI,603,1,33468,Masonic,2016-07-29,211,345603,710,10,56.306667,-134.58333299999998,56.332167,-134.568667,614.4768,70,3.4,42,Male,1,NA,03,01
2016,NSEI,603,1,33468,Masonic,2016-07-29,211,345603,710,10,56.306667,-134.58333299999998,56.332167,-134.568667,614.4768,68,3.3000000000000003,9,Female,1,NA,02,01
2016,NSEI,603,1,33468,Masonic,2016-07-30,212,345603,710,14,56.108332999999995,-134.58166699999998,56.135000000000005,-134.58,537.6672,78,5.1000000000000005,22,Female,1,NA,02,01
2016,NSEI,603,1,33468,Masonic,2016-07-30,212,345603,710,14,56.108332999999995,-134.58166699999998,56.135000000000005,-134.58,537.6672,70,3.6,25,Male,1,NA,02,01
2016,NSEI,603,1,33468,Masonic,2016-07-30,212,345603,710,14,56.108332999999995,-134.58166699999998,56.135000000000005,-134.58,537.6672,72,4.1,20,Female,1,NA,03,01
2016,NSEI,603,1,33468,Masonic,2016-07-30,212,345603,710,14,56.108332999999995,-134.58166699999998,56.135000000000005,-134.58,537.6672,78,4.6000000000000005,26,Female,1,NA,03,01
2016,NSEI,603,1,33468,Masonic,2016-07-30,212,345603,710,14,56.108332999999995,-134.58166699999998,56.135000000000005,-134.58,537.6672,62,2.6,7,Male,1,NA,01,01
2016,NSEI,603,1,33468,Masonic,2016-07-30,212,345603,710,14,56.108332999999995,-134.58166699999998,56.135000000000005,-134.58,537.6672,74,4,7,Female,1,NA,02,01
2009,NSEI,603,1,50842,SHERRIE MARIE,2009-07-31,212,345603,710,6,56.43745,-134.606467,56.412433,-134.601667,557.784,82,4.7,24,Female,1,01,03,NA
2009,NSEI,603,1,50842,SHERRIE MARIE,2009-07-31,212,345603,710,6,56.43745,-134.606467,56.412433,-134.601667,557.784,78,4.6000000000000005,14,Female,1,01,03,NA
2009,NSEI,603,1,50842,SHERRIE MARIE,2009-07-31,212,345603,710,6,56.43745,-134.606467,56.412433,-134.601667,557.784,70,3.4,17,Female,1,01,03,NA
2009,NSEI,603,1,50842,SHERRIE MARIE,2009-07-31,212,345603,710,6,56.43745,-134.606467,56.412433,-134.601667,557.784,75,4.4,14,Female,1,01,03,NA
2003,NSEI,603,1,33468,MASONIC,2003-08-07,219,345603,710,13,56.421333,-134.494833,56.444500000000005,-134.49783300000001,705.9168000000001,56,1.91,6,Male,1,01,03,NA
2003,NSEI,603,1,33468,MASONIC,2003-08-07,219,345603,710,13,56.421333,-134.494833,56.444500000000005,-134.49783300000001,705.9168000000001,50,1.3,8,Female,0,01,03,NA
2003,NSEI,603,1,33468,MASONIC,2003-08-07,219,345603,710,13,56.421333,-134.494833,56.444500000000005,-134.49783300000001,705.9168000000001,65,3.2,8,Female,1,01,03,NA
2003,NSEI,603,1,33468,MASONIC,2003-08-07,219,345603,710,13,56.421333,-134.494833,56.444500000000005,-134.49783300000001,705.9168000000001,61,2.8000000000000003,26,Female,1,01,03,NA
2003,NSEI,603,1,33468,MASONIC,2003-08-07,219,345603,710,13,56.421333,-134.494833,56.444500000000005,-134.49783300000001,705.9168000000001,66,3.4,7,Male,1,01,03,NA
2003,NSEI,603,1,33468,MASONIC,2003-08-07,219,345603,710,13,56.421333,-134.494833,56.444500000000005,-134.49783300000001,705.9168000000001,67,3.4,9,Female,1,01,03,NA
2003,NSEI,603,1,33468,MASONIC,2003-08-07,219,345603,710,13,56.421333,-134.494833,56.444500000000005,-134.49783300000001,705.9168000000001,56,1.8,8,Female,0,01,03,NA
2003,NSEI,603,1,33468,MASONIC,2003-08-07,219,345603,710,13,56.421333,-134.494833,56.444500000000005,-134.49783300000001,705.9168000000001,64,3,20,Male,1,01,03,NA
2003,NSEI,603,1,33468,MASONIC,2003-08-07,219,345603,710,13,56.421333,-134.494833,56.444500000000005,-134.49783300000001,705.9168000000001,64,3.2,11,Male,1,01,03,NA
2003,NSEI,603,1,33468,MASONIC,2003-08-07,219,345603,710,13,56.421333,-134.494833,56.444500000000005,-134.49783300000001,705.9168000000001,59,2.2,10,Female,0,01,03,NA
2003,NSEI,603,1,33468,MASONIC,2003-08-07,219,345603,710,13,56.421333,-134.494833,56.444500000000005,-134.49783300000001,705.9168000000001,53,1.7,8,Male,0,01,03,NA
2003,NSEI,603,1,33468,MASONIC,2003-08-07,219,345603,710,13,56.421333,-134.494833,56.444500000000005,-134.49783300000001,705.9168000000001,54,1.6,8,Male,0,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-11,223,345603,710,8,56.435666999999995,-134.605333,56.406167,-134.6,577.9008,68,3.5,18,Male,1,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-11,223,345603,710,8,56.435666999999995,-134.605333,56.406167,-134.6,577.9008,65,3.2,21,Male,1,01,03,NA
2001,NSEI,603,1,20190,SYLVIA,2001-08-11,223,345603,710,8,56.435666999999995,-134.605333,56.406167,-134.6,577.9008,63,2.6,10,Male,1,01,03,NA
2002,NSEI,603,1,26017,IDA JUNE,2002-08-17,229,345603,710,13,56.1375,-134.579667,56.114166999999995,-134.58083299999998,543.1536,62,2.2,7,Male,1,01,03,NA
2002,NSEI,603,1,26017,IDA JUNE,2002-08-17,229,345603,710,13,56.1375,-134.579667,56.114166999999995,-134.58083299999998,543.1536,66,3,13,Male,1,01,03,NA
2002,NSEI,603,1,26017,IDA JUNE,2002-08-17,229,345603,710,13,56.1375,-134.579667,56.114166999999995,-134.58083299999998,543.1536,73,3.7,24,Female,1,01,03,NA
2002,NSEI,603,1,26017,IDA JUNE,2002-08-17,229,345603,710,13,56.1375,-134.579667,56.114166999999995,-134.58083299999998,543.1536,79,5,26,Female,1,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,6,56.406282999999995,-134.599883,56.431349999999995,-134.6043,557.784,73,4,9,Female,1,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,6,56.406282999999995,-134.599883,56.431349999999995,-134.6043,557.784,64,2.6,10,Male,0,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,6,56.406282999999995,-134.599883,56.431349999999995,-134.6043,557.784,68,3.1,13,Female,1,01,02,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,6,56.406282999999995,-134.599883,56.431349999999995,-134.6043,557.784,61,2.5,9,Male,1,01,02,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,6,56.406282999999995,-134.599883,56.431349999999995,-134.6043,557.784,72,4.1,9,Female,0,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,6,56.406282999999995,-134.599883,56.431349999999995,-134.6043,557.784,63,2.6,8,Female,0,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,6,56.406282999999995,-134.599883,56.431349999999995,-134.6043,557.784,58,1.9,13,Male,1,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,6,56.406282999999995,-134.599883,56.431349999999995,-134.6043,557.784,63,3,5,Male,1,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,6,56.406282999999995,-134.599883,56.431349999999995,-134.6043,557.784,68,3.5,21,Male,1,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,6,56.406282999999995,-134.599883,56.431349999999995,-134.6043,557.784,78,4.9,34,Female,1,01,02,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,6,56.406282999999995,-134.599883,56.431349999999995,-134.6043,557.784,60,2.4,9,Male,1,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,6,56.406282999999995,-134.599883,56.431349999999995,-134.6043,557.784,67,3.4,9,Male,1,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,6,56.406282999999995,-134.599883,56.431349999999995,-134.6043,557.784,72,4.6000000000000005,10,Female,0,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,6,56.406282999999995,-134.599883,56.431349999999995,-134.6043,557.784,71,3.7,9,Female,1,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,6,56.406282999999995,-134.599883,56.431349999999995,-134.6043,557.784,72,4,12,Female,1,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,6,56.406282999999995,-134.599883,56.431349999999995,-134.6043,557.784,73,4,12,Female,1,01,02,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,7,56.447567,-134.49818299999998,56.42095,-134.4952,705.9168000000001,60,2.1,13,Male,1,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,7,56.447567,-134.49818299999998,56.42095,-134.4952,705.9168000000001,67,2.9,12,Male,1,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,7,56.447567,-134.49818299999998,56.42095,-134.4952,705.9168000000001,63,2.5,12,Male,1,01,02,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,7,56.447567,-134.49818299999998,56.42095,-134.4952,705.9168000000001,69,3.4,20,Male,1,01,02,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,7,56.447567,-134.49818299999998,56.42095,-134.4952,705.9168000000001,59,2.5,15,Male,1,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,7,56.447567,-134.49818299999998,56.42095,-134.4952,705.9168000000001,58,2.3000000000000003,11,Male,1,01,02,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,7,56.447567,-134.49818299999998,56.42095,-134.4952,705.9168000000001,70,3.3000000000000003,33,Male,1,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,7,56.447567,-134.49818299999998,56.42095,-134.4952,705.9168000000001,63,2.8000000000000003,9,Male,1,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,7,56.447567,-134.49818299999998,56.42095,-134.4952,705.9168000000001,69,3.4,10,Female,1,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,7,56.447567,-134.49818299999998,56.42095,-134.4952,705.9168000000001,68,3.3000000000000003,20,Male,1,01,02,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,7,56.447567,-134.49818299999998,56.42095,-134.4952,705.9168000000001,53,1.6,11,Male,0,01,03,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,7,56.447567,-134.49818299999998,56.42095,-134.4952,705.9168000000001,67,3.1,23,Male,1,01,02,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,7,56.447567,-134.49818299999998,56.42095,-134.4952,705.9168000000001,63,2.7,28,Male,1,01,02,NA
2008,NSEI,603,1,33468,MASONIC,2008-08-09,222,345603,710,7,56.447567,-134.49818299999998,56.42095,-134.4952,705.9168000000001,69,3.7,17,Male,1,01,02,NA
2004,NSEI,603,1,33468,MASONIC,2004-08-07,220,345603,710,7,56.447500000000005,-134.498333,56.421667,-134.494833,705.9168000000001,51,1.3,6,Female,0,01,03,NA
2004,NSEI,603,1,33468,MASONIC,2004-08-07,220,345603,710,7,56.447500000000005,-134.498333,56.421667,-134.494833,705.9168000000001,66,3.2,8,Female,1,01,03,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-26,207,345603,710,4,56.25315,-134.412283,56.276367,-134.41135,687.6288000000001,62,2.6,5,Male,1,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-26,207,345603,710,4,56.25315,-134.412283,56.276367,-134.41135,687.6288000000001,60,2.1,14,Male,0,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-26,207,345603,710,4,56.25315,-134.412283,56.276367,-134.41135,687.6288000000001,58,1.9,5,Male,0,01,01,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-26,207,345603,710,4,56.25315,-134.412283,56.276367,-134.41135,687.6288000000001,63,2.6,16,Male,1,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-26,207,345603,710,4,56.25315,-134.412283,56.276367,-134.41135,687.6288000000001,63,2.5,7,Male,1,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-26,207,345603,710,4,56.25315,-134.412283,56.276367,-134.41135,687.6288000000001,78,4.6000000000000005,17,Male,1,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-26,207,345603,710,4,56.25315,-134.412283,56.276367,-134.41135,687.6288000000001,77,4.3,15,Female,1,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-26,207,345603,710,4,56.25315,-134.412283,56.276367,-134.41135,687.6288000000001,67,3.2,7,Female,1,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-26,207,345603,710,4,56.25315,-134.412283,56.276367,-134.41135,687.6288000000001,89,7.3,23,Female,1,01,03,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-26,207,345603,710,4,56.25315,-134.412283,56.276367,-134.41135,687.6288000000001,67,3.4,15,Female,1,01,01,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-26,207,345603,710,4,56.25315,-134.412283,56.276367,-134.41135,687.6288000000001,70,3.5,16,Male,1,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-26,207,345603,710,4,56.25315,-134.412283,56.276367,-134.41135,687.6288000000001,69,3.4,8,Female,1,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-26,207,345603,710,4,56.25315,-134.412283,56.276367,-134.41135,687.6288000000001,65,3,9,Male,1,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-26,207,345603,710,4,56.25315,-134.412283,56.276367,-134.41135,687.6288000000001,70,3.5,20,Male,1,01,03,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-26,207,345603,710,4,56.25315,-134.412283,56.276367,-134.41135,687.6288000000001,63,2.6,16,Male,1,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-26,207,345603,710,4,56.25315,-134.412283,56.276367,-134.41135,687.6288000000001,70,3.4,15,Female,1,01,03,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-26,207,345603,710,4,56.25315,-134.412283,56.276367,-134.41135,687.6288000000001,80,5,14,Female,1,01,03,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-26,207,345603,710,4,56.25315,-134.412283,56.276367,-134.41135,687.6288000000001,72,4,8,Female,1,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-26,207,345603,710,4,56.25315,-134.412283,56.276367,-134.41135,687.6288000000001,66,3,12,Female,1,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-27,208,345603,710,5,56.3076,-134.58305,56.33105,-134.570983,638.2512,67,3.2,8,Female,1,01,03,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-27,208,345603,710,5,56.3076,-134.58305,56.33105,-134.570983,638.2512,59,1.9,15,Female,1,01,03,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-27,208,345603,710,5,56.3076,-134.58305,56.33105,-134.570983,638.2512,65,3,13,Male,1,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-27,208,345603,710,5,56.3076,-134.58305,56.33105,-134.570983,638.2512,67,2.9,27,Male,1,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-27,208,345603,710,5,56.3076,-134.58305,56.33105,-134.570983,638.2512,78,5.1000000000000005,14,Female,1,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-27,208,345603,710,5,56.3076,-134.58305,56.33105,-134.570983,638.2512,71,4.1,15,Female,1,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-27,208,345603,710,5,56.3076,-134.58305,56.33105,-134.570983,638.2512,52,1.3,8,Male,0,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-27,208,345603,710,5,56.3076,-134.58305,56.33105,-134.570983,638.2512,66,3.1,9,Female,0,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-27,208,345603,710,5,56.3076,-134.58305,56.33105,-134.570983,638.2512,63,2.7,16,Male,1,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-27,208,345603,710,5,56.3076,-134.58305,56.33105,-134.570983,638.2512,64,3.1,15,Female,1,01,03,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-27,208,345603,710,5,56.3076,-134.58305,56.33105,-134.570983,638.2512,50,1.2,3,Male,0,01,01,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-27,208,345603,710,5,56.3076,-134.58305,56.33105,-134.570983,638.2512,58,2,8,Male,0,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-27,208,345603,710,5,56.3076,-134.58305,56.33105,-134.570983,638.2512,74,4.1,11,Female,1,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-27,208,345603,710,5,56.3076,-134.58305,56.33105,-134.570983,638.2512,73,3.9,15,Female,1,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-27,208,345603,710,5,56.3076,-134.58305,56.33105,-134.570983,638.2512,62,2.6,8,Male,1,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-27,208,345603,710,5,56.3076,-134.58305,56.33105,-134.570983,638.2512,73,4,12,Female,1,01,02,NA
2011,NSEI,603,1,59497,PACIFIC DAWN,2011-07-27,208,345603,710,5,56.3076,-134.58305,56.33105,-134.570983,638.2512,54,1.5,7,Male,0,01,02,NA
2015,NSEI,603,1,33468,MASONIC,2015-07-27,208,345603,710,11,56.2517,-134.41230000000002,56.279582999999995,-134.41230000000002,691.2864000000001,71,3.6,14,Female,1,NA,03,NA
2015,NSEI,603,1,33468,MASONIC,2015-07-27,208,345603,710,11,56.2517,-134.41230000000002,56.279582999999995,-134.41230000000002,691.2864000000001,62,2.7,18,Male,1,NA,02,NA
2015,NSEI,603,1,33468,MASONIC,2015-07-27,208,345603,710,11,56.2517,-134.41230000000002,56.279582999999995,-134.41230000000002,691.2864000000001,62,2.4,9,Male,1,NA,02,NA
2016,NSEI,603,1,33468,Masonic,2016-07-29,211,345603,710,8,56.448333,-134.498333,56.4178,-134.49460000000002,704.0880000000001,57,1.8,5,Male,0,NA,03,04
2016,NSEI,603,1,33468,Masonic,2016-07-29,211,345603,710,8,56.448333,-134.498333,56.4178,-134.49460000000002,704.0880000000001,63,2.5,12,Male,1,NA,02,04
2016,NSEI,603,1,33468,Masonic,2016-07-29,211,345603,710,8,56.448333,-134.498333,56.4178,-134.49460000000002,704.0880000000001,63,2.7,15,Male,1,NA,03,01
2005,NSEI,603,1,33468,MASONIC,2005-07-28,209,345603,710,1,56.0885,-134.508,56.1155,-134.5095,526.6944,100,10.2,27,Female,1,01,02,NA
