Year,Project Code,Trip No,Target Species Code,ADFG Number,Vessel Name,Time First Buoy Onboard,Effort No,Station No,Species Code,G Stat Area,Number of Fish,Discard Status Code,Discard Status
2004,611,1,710,,OCEAN CAPE,,19,,692,345702,1,00,Unknown
2004,611,1,710,,OCEAN CAPE,,19,,710,345702,54,05,Tagged and released
2004,611,1,710,,OCEAN CAPE,,19,,710,345702,1,09,Released; already tagged by ADFG
2004,611,1,710,,OCEAN CAPE,,20,,121,345702,55,00,Unknown
2004,611,1,710,,OCEAN CAPE,,20,,151,345702,9,00,Unknown
2004,611,1,710,,OCEAN CAPE,,20,,153,345702,1,00,Unknown
2004,611,1,710,,OCEAN CAPE,,20,,200,345702,11,00,Unknown
2004,611,1,710,,OCEAN CAPE,,20,,710,345702,15,05,Tagged and released
2004,611,1,710,,OCEAN CAPE,,20,,923,345702,7,00,Unknown
2004,611,1,710,,OCEAN CAPE,,21,,121,345702,61,00,Unknown
2004,611,1,710,,OCEAN CAPE,,21,,124,345702,3,00,Unknown
2004,611,1,710,,OCEAN CAPE,,21,,151,345702,2,00,Unknown
2004,611,1,710,,OCEAN CAPE,,21,,153,345702,2,00,Unknown
2004,611,1,710,,OCEAN CAPE,,21,,200,345702,8,00,Unknown
2004,611,1,710,,OCEAN CAPE,,21,,710,345702,28,05,Tagged and released
2004,611,1,710,,OCEAN CAPE,,21,,923,345702,40,00,Unknown
2004,611,1,710,,OCEAN CAPE,,22,,121,345603,20,00,Unknown
2004,611,1,710,,OCEAN CAPE,,22,,124,345603,2,00,Unknown
2004,611,1,710,,OCEAN CAPE,,22,,143,345603,1,00,Unknown
2004,611,1,710,,OCEAN CAPE,,22,,200,345603,4,00,Unknown
2004,611,1,710,,OCEAN CAPE,,22,,710,345603,7,03,"Discarded, too small"
2004,611,1,710,,OCEAN CAPE,,22,,710,345603,255,05,Tagged and released
2004,611,1,710,,OCEAN CAPE,,22,,710,345603,15,09,Released; already tagged by ADFG
2004,611,1,710,,OCEAN CAPE,,22,,710,345603,4,10,Discarded due to fleas
2004,611,1,710,,OCEAN CAPE,,23,,121,345603,36,00,Unknown
2004,611,1,710,,OCEAN CAPE,,23,,124,345603,9,00,Unknown
2004,611,1,710,,OCEAN CAPE,,23,,143,345603,1,00,Unknown
2004,611,1,710,,OCEAN CAPE,,23,,200,345603,2,00,Unknown
2004,611,1,710,,OCEAN CAPE,,23,,213,345603,2,00,Unknown
2004,611,1,710,,OCEAN CAPE,,23,,710,345603,25,03,"Discarded, too small"
2004,611,1,710,,OCEAN CAPE,,23,,710,345603,423,05,Tagged and released
2004,611,1,710,,OCEAN CAPE,,23,,710,345603,7,09,Released; already tagged by ADFG
2004,611,1,710,,OCEAN CAPE,,23,,710,345603,1,10,Discarded due to fleas
2004,611,1,710,,OCEAN CAPE,,24,,121,345631,4,00,Unknown
2004,611,1,710,,OCEAN CAPE,,24,,124,345631,8,00,Unknown
2004,611,1,710,,OCEAN CAPE,,24,,143,345631,2,00,Unknown
2004,611,1,710,,OCEAN CAPE,,24,,200,345631,5,00,Unknown
2004,611,1,710,,OCEAN CAPE,,24,,710,345631,3,03,"Discarded, too small"
2004,611,1,710,,OCEAN CAPE,,24,,710,345631,141,05,Tagged and released
2004,611,1,710,,OCEAN CAPE,,24,,710,345631,6,09,Released; already tagged by ADFG
2004,611,1,710,,OCEAN CAPE,,25,,121,345631,19,00,Unknown
2004,611,1,710,,OCEAN CAPE,,25,,124,345631,12,00,Unknown
2004,611,1,710,,OCEAN CAPE,,25,,143,345631,1,00,Unknown
2004,611,1,710,,OCEAN CAPE,,25,,200,345631,1,00,Unknown
2004,611,1,710,,OCEAN CAPE,,25,,710,345631,70,03,"Discarded, too small"
2004,611,1,710,,OCEAN CAPE,,25,,710,345631,377,05,Tagged and released
2004,611,1,710,,OCEAN CAPE,,25,,710,345631,19,09,Released; already tagged by ADFG
2004,611,1,710,,OCEAN CAPE,,25,,923,345631,2,00,Unknown
2004,611,1,710,,OCEAN CAPE,,26,,121,345631,7,00,Unknown
2004,611,1,710,,OCEAN CAPE,,26,,124,345631,10,00,Unknown
2004,611,1,710,,OCEAN CAPE,,26,,143,345631,1,00,Unknown
2004,611,1,710,,OCEAN CAPE,,26,,200,345631,3,00,Unknown
2004,611,1,710,,OCEAN CAPE,,26,,710,345631,43,03,"Discarded, too small"
2004,611,1,710,,OCEAN CAPE,,26,,710,345631,312,05,Tagged and released
2004,611,1,710,,OCEAN CAPE,,26,,710,345631,15,09,Released; already tagged by ADFG
2004,611,1,710,,OCEAN CAPE,,26,,710,345631,1,10,Discarded due to fleas
2004,611,1,710,,OCEAN CAPE,,27,,121,345701,2,00,Unknown
2004,611,1,710,,OCEAN CAPE,,27,,124,345701,23,00,Unknown
2004,611,1,710,,OCEAN CAPE,,27,,710,345701,2,03,"Discarded, too small"
2004,611,1,710,,OCEAN CAPE,,27,,710,345701,192,05,Tagged and released
2004,611,1,710,,OCEAN CAPE,,27,,710,345701,2,09,Released; already tagged by ADFG
2004,611,1,710,,OCEAN CAPE,,27,,710,345701,1,10,Discarded due to fleas
2004,611,1,710,,OCEAN CAPE,,28,,121,345701,2,00,Unknown
2004,611,1,710,,OCEAN CAPE,,28,,124,345701,6,00,Unknown
2004,611,1,710,,OCEAN CAPE,,28,,143,345701,2,00,Unknown
2004,611,1,710,,OCEAN CAPE,,28,,710,345701,68,05,Tagged and released
2004,611,1,710,,OCEAN CAPE,,28,,710,345701,1,10,Discarded due to fleas
2005,611,1,710,29923,OCEAN CAPE,,1,,143,345701,1,07,"Discarded, healthy"
2005,611,1,710,29923,OCEAN CAPE,,1,,200,345701,3,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,1,,710,345701,8,03,"Discarded, too small"
2005,611,1,710,29923,OCEAN CAPE,,1,,710,345701,180,05,Tagged and released
2005,611,1,710,29923,OCEAN CAPE,,1,,710,345701,9,08,Retained; Bio. sample
2005,611,1,710,29923,OCEAN CAPE,,1,,710,345701,7,09,Released; already tagged by ADFG
2005,611,1,710,29923,OCEAN CAPE,,1,,710,345701,7,10,Discarded due to fleas
2005,611,1,710,29923,OCEAN CAPE,,2,,121,345701,8,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,2,,124,345701,2,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,2,,200,345701,3,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,2,,710,345701,1,03,"Discarded, too small"
2005,611,1,710,29923,OCEAN CAPE,,2,,710,345701,97,05,Tagged and released
2005,611,1,710,29923,OCEAN CAPE,,2,,710,345701,4,08,Retained; Bio. sample
2005,611,1,710,29923,OCEAN CAPE,,2,,710,345701,2,09,Released; already tagged by ADFG
2005,611,1,710,29923,OCEAN CAPE,,2,,710,345701,2,10,Discarded due to fleas
2005,611,1,710,29923,OCEAN CAPE,,3,,121,345731,1,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,3,,200,345731,1,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,3,,710,345731,1,03,"Discarded, too small"
2005,611,1,710,29923,OCEAN CAPE,,3,,710,345731,87,05,Tagged and released
2005,611,1,710,29923,OCEAN CAPE,,3,,710,345731,4,08,Retained; Bio. sample
2005,611,1,710,29923,OCEAN CAPE,,3,,710,345731,2,09,Released; already tagged by ADFG
2005,611,1,710,29923,OCEAN CAPE,,3,,710,345731,22,10,Discarded due to fleas
2005,611,1,710,29923,OCEAN CAPE,,4,,121,345731,5,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,4,,124,345731,5,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,4,,143,345731,1,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,4,,200,345731,2,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,4,,710,345731,4,03,"Discarded, too small"
2005,611,1,710,29923,OCEAN CAPE,,4,,710,345731,126,05,Tagged and released
2005,611,1,710,29923,OCEAN CAPE,,4,,710,345731,5,08,Retained; Bio. sample
2005,611,1,710,29923,OCEAN CAPE,,4,,710,345731,3,10,Discarded due to fleas
2005,611,1,710,29923,OCEAN CAPE,,5,,121,345731,12,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,5,,124,345731,4,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,5,,143,345731,1,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,5,,200,345731,4,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,5,,710,345731,3,02,"Discarded, not marketable"
2005,611,1,710,29923,OCEAN CAPE,,5,,710,345731,9,03,"Discarded, too small"
2005,611,1,710,29923,OCEAN CAPE,,5,,710,345731,349,05,Tagged and released
2005,611,1,710,29923,OCEAN CAPE,,5,,710,345731,17,08,Retained; Bio. sample
2005,611,1,710,29923,OCEAN CAPE,,5,,710,345731,3,09,Released; already tagged by ADFG
2005,611,1,710,29923,OCEAN CAPE,,6,,121,345731,4,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,6,,124,345731,5,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,6,,152,345731,1,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,6,,200,345731,2,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,6,,710,345731,10,03,"Discarded, too small"
2005,611,1,710,29923,OCEAN CAPE,,6,,710,345731,304,05,Tagged and released
2005,611,1,710,29923,OCEAN CAPE,,6,,710,345731,15,08,Retained; Bio. sample
2005,611,1,710,29923,OCEAN CAPE,,6,,710,345731,1,09,Released; already tagged by ADFG
2005,611,1,710,29923,OCEAN CAPE,,6,,710,345731,5,10,Discarded due to fleas
2005,611,1,710,29923,OCEAN CAPE,,7,,121,345803,9,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,7,,124,345803,1,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,7,,200,345803,3,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,7,,710,345803,4,03,"Discarded, too small"
2005,611,1,710,29923,OCEAN CAPE,,7,,710,345803,203,05,Tagged and released
2005,611,1,710,29923,OCEAN CAPE,,7,,710,345803,10,08,Retained; Bio. sample
2005,611,1,710,29923,OCEAN CAPE,,7,,710,345803,1,10,Discarded due to fleas
2005,611,1,710,29923,OCEAN CAPE,,8,,121,345803,6,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,8,,124,345803,2,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,8,,200,345803,1,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,8,,710,345803,1,03,"Discarded, too small"
2005,611,1,710,29923,OCEAN CAPE,,8,,710,345803,92,05,Tagged and released
2005,611,1,710,29923,OCEAN CAPE,,8,,710,345803,4,08,Retained; Bio. sample
2005,611,1,710,29923,OCEAN CAPE,,8,,710,345803,2,10,Discarded due to fleas
2005,611,1,710,29923,OCEAN CAPE,,9,,121,345803,4,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,9,,124,345803,2,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,9,,141,345803,1,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,9,,200,345803,4,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,9,,710,345803,1,03,"Discarded, too small"
2005,611,1,710,29923,OCEAN CAPE,,9,,710,345803,85,05,Tagged and released
2005,611,1,710,29923,OCEAN CAPE,,9,,710,345803,3,08,Retained; Bio. sample
2005,611,1,710,29923,OCEAN CAPE,,9,,710,345803,1,09,Released; already tagged by ADFG
2005,611,1,710,29923,OCEAN CAPE,,9,,710,345803,48,10,Discarded due to fleas
2005,611,1,710,29923,OCEAN CAPE,,9,,923,345803,2,07,"Discarded, healthy"
2005,611,1,710,29923,OCEAN CAPE,,10,,121,345803,4,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,10,,200,345803,4,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,10,,710,345803,6,03,"Discarded, too small"
2005,611,1,710,29923,OCEAN CAPE,,10,,710,345803,206,05,Tagged and released
2005,611,1,710,29923,OCEAN CAPE,,10,,710,345803,8,08,Retained; Bio. sample
2005,611,1,710,29923,OCEAN CAPE,,10,,710,345803,1,09,Released; already tagged by ADFG
2005,611,1,710,29923,OCEAN CAPE,,10,,710,345803,10,10,Discarded due to fleas
2005,611,1,710,29923,OCEAN CAPE,,11,,121,345731,12,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,11,,124,345731,8,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,11,,200,345731,2,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,11,,710,345731,6,03,"Discarded, too small"
2005,611,1,710,29923,OCEAN CAPE,,11,,710,345731,266,05,Tagged and released
2005,611,1,710,29923,OCEAN CAPE,,11,,710,345731,1,07,"Discarded, healthy"
2005,611,1,710,29923,OCEAN CAPE,,11,,710,345731,13,08,Retained; Bio. sample
2005,611,1,710,29923,OCEAN CAPE,,11,,710,345731,2,09,Released; already tagged by ADFG
2005,611,1,710,29923,OCEAN CAPE,,11,,710,345731,8,10,Discarded due to fleas
2005,611,1,710,29923,OCEAN CAPE,,12,,121,345701,17,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,12,,124,345701,1,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,12,,143,345701,1,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,12,,151,345701,1,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,12,,200,345701,7,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,12,,710,345701,1,03,"Discarded, too small"
2005,611,1,710,29923,OCEAN CAPE,,12,,710,345701,259,05,Tagged and released
2005,611,1,710,29923,OCEAN CAPE,,12,,710,345701,12,08,Retained; Bio. sample
2005,611,1,710,29923,OCEAN CAPE,,12,,710,345701,1,09,Released; already tagged by ADFG
2005,611,1,710,29923,OCEAN CAPE,,13,,121,345701,16,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,13,,124,345701,1,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,13,,143,345701,2,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,13,,200,345701,9,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,13,,710,345701,44,03,"Discarded, too small"
2005,611,1,710,29923,OCEAN CAPE,,13,,710,345701,659,05,Tagged and released
2005,611,1,710,29923,OCEAN CAPE,,13,,710,345701,33,08,Retained; Bio. sample
2005,611,1,710,29923,OCEAN CAPE,,13,,710,345701,6,09,Released; already tagged by ADFG
2005,611,1,710,29923,OCEAN CAPE,,13,,710,345701,2,10,Discarded due to fleas
2005,611,1,710,29923,OCEAN CAPE,,14,,121,345701,31,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,14,,124,345701,33,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,14,,143,345701,2,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,14,,200,345701,2,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,14,,710,345701,44,03,"Discarded, too small"
2005,611,1,710,29923,OCEAN CAPE,,14,,710,345701,483,05,Tagged and released
2005,611,1,710,29923,OCEAN CAPE,,14,,710,345701,24,08,Retained; Bio. sample
2005,611,1,710,29923,OCEAN CAPE,,14,,710,345701,5,09,Released; already tagged by ADFG
2005,611,1,710,29923,OCEAN CAPE,,15,,110,345702,17,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,15,,121,345702,74,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,15,,143,345702,1,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,15,,151,345702,11,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,15,,200,345702,17,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,15,,710,345702,1,03,"Discarded, too small"
2005,611,1,710,29923,OCEAN CAPE,,15,,710,345702,41,05,Tagged and released
2005,611,1,710,29923,OCEAN CAPE,,15,,710,345702,1,08,Retained; Bio. sample
2005,611,1,710,29923,OCEAN CAPE,,15,,923,345702,345,02,"Discarded, not marketable"
2005,611,1,710,29923,OCEAN CAPE,,16,,110,345702,36,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,16,,121,345702,70,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,16,,151,345702,23,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,16,,200,345702,70,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,16,,710,345702,57,05,Tagged and released
2005,611,1,710,29923,OCEAN CAPE,,16,,710,345702,2,08,Retained; Bio. sample
2005,611,1,710,29923,OCEAN CAPE,,17,,121,345631,26,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,17,,124,345631,18,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,17,,200,345631,6,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,17,,710,345631,1,02,"Discarded, not marketable"
2005,611,1,710,29923,OCEAN CAPE,,17,,710,345631,3,03,"Discarded, too small"
2005,611,1,710,29923,OCEAN CAPE,,17,,710,345631,401,05,Tagged and released
2005,611,1,710,29923,OCEAN CAPE,,17,,710,345631,18,08,Retained; Bio. sample
2005,611,1,710,29923,OCEAN CAPE,,17,,710,345631,3,09,Released; already tagged by ADFG
2005,611,1,710,29923,OCEAN CAPE,,17,,923,345631,10,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,18,,121,345631,20,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,18,,124,345631,54,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,18,,143,345631,3,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,18,,200,345631,4,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,18,,692,345631,1,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,18,,710,345631,4,02,"Discarded, not marketable"
2005,611,1,710,29923,OCEAN CAPE,,18,,710,345631,6,03,"Discarded, too small"
2005,611,1,710,29923,OCEAN CAPE,,18,,710,345631,561,05,Tagged and released
2005,611,1,710,29923,OCEAN CAPE,,18,,710,345631,27,08,Retained; Bio. sample
2005,611,1,710,29923,OCEAN CAPE,,18,,710,345631,7,09,Released; already tagged by ADFG
2005,611,1,710,29923,OCEAN CAPE,,18,,923,345631,1,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,19,,121,345631,18,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,19,,124,345631,35,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,19,,200,345631,7,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,19,,710,345631,2,02,"Discarded, not marketable"
2005,611,1,710,29923,OCEAN CAPE,,19,,710,345631,18,03,"Discarded, too small"
2005,611,1,710,29923,OCEAN CAPE,,19,,710,345631,416,05,Tagged and released
2005,611,1,710,29923,OCEAN CAPE,,19,,710,345631,19,08,Retained; Bio. sample
2005,611,1,710,29923,OCEAN CAPE,,19,,710,345631,14,09,Released; already tagged by ADFG
2005,611,1,710,29923,OCEAN CAPE,,19,,931,345631,3,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,20,,121,345631,40,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,20,,124,345631,32,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,20,,200,345631,13,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,20,,710,345631,1,02,"Discarded, not marketable"
2005,611,1,710,29923,OCEAN CAPE,,20,,710,345631,20,03,"Discarded, too small"
2005,611,1,710,29923,OCEAN CAPE,,20,,710,345631,263,05,Tagged and released
2005,611,1,710,29923,OCEAN CAPE,,20,,710,345631,7,08,Retained; Bio. sample
2005,611,1,710,29923,OCEAN CAPE,,20,,710,345631,5,09,Released; already tagged by ADFG
2005,611,1,710,29923,OCEAN CAPE,,21,,121,345631,39,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,21,,124,345631,34,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,21,,143,345631,4,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,21,,200,345631,14,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,21,,710,345631,15,03,"Discarded, too small"
2005,611,1,710,29923,OCEAN CAPE,,21,,710,345631,252,05,Tagged and released
2005,611,1,710,29923,OCEAN CAPE,,21,,710,345631,11,08,Retained; Bio. sample
2005,611,1,710,29923,OCEAN CAPE,,21,,710,345631,8,09,Released; already tagged by ADFG
2005,611,1,710,29923,OCEAN CAPE,,21,,923,345631,3,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,22,,121,345603,50,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,22,,124,345603,12,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,22,,143,345603,1,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,22,,151,345603,1,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,22,,200,345603,2,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,22,,710,345603,15,03,"Discarded, too small"
2005,611,1,710,29923,OCEAN CAPE,,22,,710,345603,345,05,Tagged and released
2005,611,1,710,29923,OCEAN CAPE,,22,,710,345603,14,08,Retained; Bio. sample
2005,611,1,710,29923,OCEAN CAPE,,22,,710,345603,19,09,Released; already tagged by ADFG
2005,611,1,710,29923,OCEAN CAPE,,22,,931,345603,1,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,23,,100,345702,1,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,23,,110,345702,2,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,23,,121,345702,25,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,23,,124,345702,2,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,23,,143,345702,1,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,23,,151,345702,5,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,23,,200,345702,16,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,23,,270,345702,1,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,23,,710,345702,1,03,"Discarded, too small"
2005,611,1,710,29923,OCEAN CAPE,,23,,710,345702,26,05,Tagged and released
2005,611,1,710,29923,OCEAN CAPE,,23,,710,345702,1,08,Retained; Bio. sample
2005,611,1,710,29923,OCEAN CAPE,,23,,923,345702,30,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,24,,100,345702,1,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,24,,110,345702,38,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,24,,121,345702,20,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,24,,143,345702,1,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,24,,151,345702,31,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,24,,152,345702,2,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,24,,153,345702,1,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,24,,200,345702,16,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,24,,710,345702,1,03,"Discarded, too small"
2005,611,1,710,29923,OCEAN CAPE,,24,,710,345702,7,05,Tagged and released
2005,611,1,710,29923,OCEAN CAPE,,24,,923,345702,10,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,25,,121,345631,63,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,25,,124,345631,21,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,25,,200,345631,7,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,25,,692,345631,1,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,25,,710,345631,4,03,"Discarded, too small"
2005,611,1,710,29923,OCEAN CAPE,,25,,710,345631,437,05,Tagged and released
2005,611,1,710,29923,OCEAN CAPE,,25,,710,345631,21,08,Retained; Bio. sample
2005,611,1,710,29923,OCEAN CAPE,,25,,710,345631,5,09,Released; already tagged by ADFG
2005,611,1,710,29923,OCEAN CAPE,,25,,923,345631,1,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,26,,121,345631,54,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,26,,124,345631,34,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,26,,143,345631,1,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,26,,200,345631,5,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,26,,710,345631,1,03,"Discarded, too small"
2005,611,1,710,29923,OCEAN CAPE,,26,,710,345631,229,05,Tagged and released
2005,611,1,710,29923,OCEAN CAPE,,26,,710,345631,9,08,Retained; Bio. sample
2005,611,1,710,29923,OCEAN CAPE,,26,,710,345631,5,09,Released; already tagged by ADFG
2005,611,1,710,29923,OCEAN CAPE,,26,,923,345631,2,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,27,,121,345701,37,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,27,,124,345701,17,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,27,,143,345701,2,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,27,,200,345701,8,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,27,,710,345701,18,03,"Discarded, too small"
2005,611,1,710,29923,OCEAN CAPE,,27,,710,345701,286,05,Tagged and released
2005,611,1,710,29923,OCEAN CAPE,,27,,710,345701,1,07,"Discarded, healthy"
2005,611,1,710,29923,OCEAN CAPE,,27,,710,345701,10,08,Retained; Bio. sample
2005,611,1,710,29923,OCEAN CAPE,,27,,710,345701,4,09,Released; already tagged by ADFG
2005,611,1,710,29923,OCEAN CAPE,,28,,121,345701,19,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,28,,124,345701,6,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,28,,200,345701,4,00,Unknown
2005,611,1,710,29923,OCEAN CAPE,,28,,710,345701,31,03,"Discarded, too small"
2005,611,1,710,29923,OCEAN CAPE,,28,,710,345701,401,05,Tagged and released
2005,611,1,710,29923,OCEAN CAPE,,28,,710,345701,19,08,Retained; Bio. sample
2005,611,1,710,29923,OCEAN CAPE,,28,,710,345701,10,09,Released; already tagged by ADFG
2006,611,1,710,40917,ZOLOTOI,,1,,121,345701,8,00,Unknown
2006,611,1,710,40917,ZOLOTOI,,1,,124,345701,1,00,Unknown
2006,611,1,710,40917,ZOLOTOI,,1,,143,345701,3,00,Unknown
2006,611,1,710,40917,ZOLOTOI,,1,,200,345701,5,00,Unknown
2006,611,1,710,40917,ZOLOTOI,,1,,710,345701,4,02,"Discarded, not marketable"
2006,611,1,710,40917,ZOLOTOI,,1,,710,345701,62,03,"Discarded, too small"
2006,611,1,710,40917,ZOLOTOI,,1,,710,345701,326,05,Tagged and released
2006,611,1,710,40917,ZOLOTOI,,1,,710,345701,34,08,Retained; Bio. sample
2006,611,1,710,40917,ZOLOTOI,,1,,710,345701,7,09,Released; already tagged by ADFG
2006,611,1,710,40917,ZOLOTOI,,1,,710,345701,4,10,Discarded due to fleas
2006,611,1,710,40917,ZOLOTOI,,1,,710,345701,113,12,Clipped only and released
2006,611,1,710,40917,ZOLOTOI,,1,,710,345701,1,16,Previously ADFG tagged; retained
2006,611,1,710,40917,ZOLOTOI,,2,,200,345731,2,00,Unknown
2006,611,1,710,40917,ZOLOTOI,,2,,710,345731,1,03,"Discarded, too small"
2006,611,1,710,40917,ZOLOTOI,,2,,710,345731,123,05,Tagged and released
2006,611,1,710,40917,ZOLOTOI,,2,,710,345731,13,08,Retained; Bio. sample
2006,611,1,710,40917,ZOLOTOI,,2,,710,345731,1,09,Released; already tagged by ADFG
2006,611,1,710,40917,ZOLOTOI,,2,,710,345731,51,10,Discarded due to fleas
2006,611,1,710,40917,ZOLOTOI,,2,,710,345731,4,12,Clipped only and released
2006,611,1,710,40917,ZOLOTOI,,3,,200,345701,4,00,Unknown
2006,611,1,710,40917,ZOLOTOI,,3,,710,345701,5,03,"Discarded, too small"
