YEAR,PROJECT_CODE,TRIP_NO,TARGET_SPECIES_CODE,ADFG_NO,VESSEL_NAME,TIME_SET,TIME_HAULED,NUMBER_OF_STATIONS,HOOKS_PER_SET,HOOK_SIZE,HOOK_SPACING_INCHES,SAMPLE_FREQ,LAST_SKATE_SAMPLED,EFFORT_NO,STATION_NO,STAT,START_LAT,START_LON,END_LAT,END_LON,DEPTH_METERS,NUMBER_HOOKS,BARE,BAIT,INVALID,SABLEFISH,SUBSET_CONDITION_CODE
2018,603,2,710,57935,kaia,2018-08-07T13:52:49Z,2018-08-07T19:29:18Z,14,1125,13,78,20,20,7,19,345701,57.022000000000006,-134.7315,57.0497,-134.7322,632.7648,45,22,0,0,22,01
2018,603,2,710,57935,kaia,2018-08-07T13:52:49Z,2018-08-07T19:29:18Z,14,1125,13,78,20,20,7,19,345701,57.022000000000006,-134.7315,57.0497,-134.7322,632.7648,45,12,5,0,25,01
2018,603,2,710,57935,kaia,2018-08-07T13:52:49Z,2018-08-07T19:29:18Z,14,1125,13,78,20,20,7,19,345701,57.022000000000006,-134.7315,57.0497,-134.7322,632.7648,42,9,9,0,20,01
2018,603,2,710,57935,kaia,2018-08-07T13:52:49Z,2018-08-07T19:29:18Z,14,1125,13,78,20,20,7,19,345701,57.022000000000006,-134.7315,57.0497,-134.7322,632.7648,45,21,3,2,18,01
2018,603,2,710,57935,kaia,2018-08-08T13:44:00Z,2018-08-08T19:25:27Z,14,1125,13,78,20,20,9,23,345701,57.218500000000006,-134.6802,57.1925,-134.6892,704.0880000000001,45,22,8,1,14,01
2018,603,2,710,57935,kaia,2018-08-08T13:44:00Z,2018-08-08T19:25:27Z,14,1125,13,78,20,20,9,23,345701,57.218500000000006,-134.6802,57.1925,-134.6892,704.0880000000001,44,11,18,2,9,01
2018,603,2,710,57935,kaia,2018-08-08T13:44:00Z,2018-08-08T19:25:27Z,14,1125,13,78,20,20,9,23,345701,57.218500000000006,-134.6802,57.1925,-134.6892,704.0880000000001,45,11,14,2,18,01
2018,603,2,710,57935,kaia,2018-08-08T13:44:00Z,2018-08-08T19:25:27Z,14,1125,13,78,20,20,9,23,345701,57.218500000000006,-134.6802,57.1925,-134.6892,704.0880000000001,44,20,1,1,22,01
2018,603,2,710,57935,kaia,2018-08-08T14:43:52Z,2018-08-09T00:15:51Z,14,1125,13,78,20,20,10,22,345701,57.1655,-134.7872,57.188300000000005,-134.80530000000002,574.2432,43,10,0,14,18,02
2018,603,2,710,57935,kaia,2018-08-08T14:43:52Z,2018-08-09T00:15:51Z,14,1125,13,78,20,20,10,22,345701,57.1655,-134.7872,57.188300000000005,-134.80530000000002,574.2432,41,10,1,0,23,01
2018,603,3,710,14796,Magia,2018-08-06T18:18:11Z,2018-08-06T23:05:42Z,14,1125,13,78,20,21,5,43,345731,57.740500000000004,-134.7635,57.75317,-134.76683,515.7216000000001,45,7,27,4,5,01
2018,603,3,710,14796,Magia,2018-08-08T16:20:18Z,2018-08-08T22:25:23Z,14,1125,13,78,20,21,10,39,345731,57.577619999999996,-134.70253,57.602669999999996,-134.73333,426.1104,45,16,8,3,15,01
2018,603,3,710,14796,Magia,2018-08-08T16:20:18Z,2018-08-08T22:25:23Z,14,1125,13,78,20,21,10,39,345731,57.577619999999996,-134.70253,57.602669999999996,-134.73333,426.1104,46,12,15,9,9,01
2018,603,3,710,14796,Magia,2018-08-08T16:20:18Z,2018-08-08T22:25:23Z,14,1125,13,78,20,21,10,39,345731,57.577619999999996,-134.70253,57.602669999999996,-134.73333,426.1104,45,16,14,0,9,01
2018,603,3,710,14796,Magia,2018-08-09T15:37:24Z,2018-08-09T18:45:11Z,14,1125,13,78,20,21,12,33,345701,57.42435,-134.6938,57.453143999999995,-134.6925,544.9824,45,13,15,0,15,01
2018,603,3,710,14796,Magia,2018-08-09T15:37:24Z,2018-08-09T18:45:11Z,14,1125,13,78,20,21,12,33,345701,57.42435,-134.6938,57.453143999999995,-134.6925,544.9824,46,20,9,1,12,01
2018,603,3,710,14796,Magia,2018-08-09T15:37:24Z,2018-08-09T18:45:11Z,14,1125,13,78,20,21,12,33,345701,57.42435,-134.6938,57.453143999999995,-134.6925,544.9824,45,10,23,0,11,01
2018,603,3,710,14796,Magia,2018-08-09T15:37:24Z,2018-08-09T18:45:11Z,14,1125,13,78,20,21,12,33,345701,57.42435,-134.6938,57.453143999999995,-134.6925,544.9824,46,8,16,6,13,01
2018,603,3,710,14796,Magia,2018-08-09T22:13:20Z,2018-08-10T01:56:04Z,14,1125,13,78,20,21,14,32,345701,57.377,-134.76733000000002,57.40633,-134.76767,654.7104,43,16,10,1,13,01
2018,603,2,710,57935,kaia,2018-08-08T14:43:52Z,2018-08-09T00:15:51Z,14,1125,13,78,20,20,10,22,345701,57.1655,-134.7872,57.188300000000005,-134.80530000000002,574.2432,44,22,5,1,16,01
2018,603,2,710,57935,kaia,2018-08-08T14:43:52Z,2018-08-09T00:15:51Z,14,1125,13,78,20,20,10,22,345701,57.1655,-134.7872,57.188300000000005,-134.80530000000002,574.2432,44,16,5,1,19,01
2018,603,1,710,33468,Masonic,2018-08-09T20:12:42Z,2018-08-10T00:28:27Z,14,1125,13,78,20,20,14,58,345603,56.1077,-134.58152,56.135279999999995,-134.57985,534.0096,45,15,10,0,18,01
2018,603,1,710,33468,Masonic,2018-08-09T20:12:42Z,2018-08-10T00:28:27Z,14,1125,13,78,20,20,14,58,345603,56.1077,-134.58152,56.135279999999995,-134.57985,534.0096,45,22,14,0,9,01
2018,603,1,710,33468,Masonic,2018-08-09T20:12:42Z,2018-08-10T00:28:27Z,14,1125,13,78,20,20,14,58,345603,56.1077,-134.58152,56.135279999999995,-134.57985,534.0096,45,15,21,0,7,01
2018,603,1,710,33468,Masonic,2018-08-06T21:28:28Z,2018-08-07T01:25:33Z,14,1125,13,78,20,20,6,3,345631,56.58542,-134.52161999999998,56.556689999999996,-134.51828,654.7104,44,7,21,0,12,01
