year,Mgmt_area,Project_cde,trip_no,Adfg,Vessel,date,julian_day,Stat,Spp_cde,set,start_lat,start_lon,end_lat,end_lon,depth,length,weight,age,Sex,Maturity,age_type_code,age_readability,tag_no,discard_status,release_condition_cde
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,T-090453,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,53,1.58,NA,NA,NA,NA,NA,T-090454,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,75,3.86,NA,NA,NA,NA,NA,T-090455,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,T-090456,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,T-090457,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,T-090458,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,T-090459,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,T-090460,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,T-090461,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,T-090462,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,T-090463,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,T-090464,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,T-090465,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,T-090466,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,T-090467,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,T-090468,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,T-090469,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,49,1.48,NA,NA,NA,NA,NA,T-090470,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,47,1.22,NA,NA,NA,NA,NA,T-090471,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,T-090472,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,T-090473,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,T-090474,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,T-090475,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,T-090476,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,T-090477,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,T-090478,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,T-090479,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,T-090480,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,T-090481,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,82,5.34,NA,NA,NA,NA,NA,T-090482,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,T-090483,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,T-090484,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,T-090485,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,T-090486,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,T-090487,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,T-090488,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,T-090489,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,T-090490,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,T-090491,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,T-090492,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,T-090493,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,T-090494,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,T-090495,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,T-090496,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,T-090497,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,T-090498,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,T-090499,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,T-090500,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,T-090501,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,74,4.67,NA,NA,NA,NA,NA,T-090502,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,T-090503,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,T-090504,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,T-090505,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,49,1.24,NA,NA,NA,NA,NA,T-090506,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,T-090507,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,T-090508,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,T-090509,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,T-090510,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-090511,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,T-090512,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,T-090513,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,T-090514,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,T-090515,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,T-090516,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,T-090517,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,T-090518,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,T-090519,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,T-090520,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,T-090521,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,T-090522,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,T-090523,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,T-090524,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,T-090525,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,T-090526,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,T-090527,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,T-090528,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,T-090529,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,T-090530,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,T-090531,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,T-090532,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,T-090533,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,T-090534,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,T-090535,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,T-,Mortality retained,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,T-000536,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,T-090537,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,T-090538,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,T-090539,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,T-090540,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,49,1.22,NA,NA,NA,NA,NA,T-090541,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,T-090542,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,T-090543,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,T-090544,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,T-090545,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,T-090546,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,T-090547,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,T-090548,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,T-090549,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-090550,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,T-090551,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,T-090552,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-090553,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,T-090554,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,T-090555,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-090556,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,T-090557,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,T-090559,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,T-090560,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,T-090561,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,T-090562,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,T-090563,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-090564,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-090565,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-090566,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,T-090567,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,T-090568,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,T-090569,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,T-090570,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,T-090571,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,T-090572,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,T-090573,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,T-090574,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,T-090575,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,T-090576,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,T-090577,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,T-090578,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-090579,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,T-090580,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-090581,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,T-090582,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,T-090583,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,T-090584,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,T-090585,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,T-090586,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-090587,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,T-090588,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,T-090589,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,T-090590,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,T-090591,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,T-090592,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,T-090593,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,T-090594,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,T-090595,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-090596,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,T-090597,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,T-090598,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,T-090599,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,T-090600,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,T-090601,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,T-090602,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,T-090603,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,T-090604,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,T-090605,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,T-090606,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,T-090607,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-090608,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,T-090609,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,T-090610,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,T-090611,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,T-090612,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,T-090613,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,T-090614,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,T-090615,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,T-090616,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,T-090617,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,T-090618,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,T-090619,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,T-090620,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,T-090621,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-090622,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,T-090623,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,T-090624,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,T-090625,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,T-090626,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,T-090627,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,T-090628,Tagged and released,01
2019,NA,66,1,NA,NA,NA,NA,NA,710,1,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,T-090629,Tagged and released,01
