year,rec,retro
1988,622290.8207680521,retro_5
1989,559861.3198147792,retro_5
1990,533315.7521623123,retro_5
1991,546239.9000150932,retro_5
1992,572004.3053086612,retro_5
1993,553280.0663832148,retro_5
1994,540812.8234034259,retro_5
1995,639761.4594415916,retro_5
1996,773750.7160308065,retro_5
1997,1041248.3595041297,retro_5
1998,1539810.583056185,retro_5
1999,1548243.8801126464,retro_5
2000,1344648.3858449478,retro_5
2001,1038896.7379400171,retro_5
2002,809169.8142146663,retro_5
2003,678687.1506687696,retro_5
2004,639659.4406231223,retro_5
2005,670650.4728384448,retro_5
2006,581028.6232630648,retro_5
2007,541209.9617638801,retro_5
2008,615841.637521046,retro_5
2009,1082342.9879642755,retro_5
2010,707269.912996946,retro_5
2011,389634.0534579273,retro_5
2012,420910.27949646773,retro_5
2013,464569.4374338618,retro_5
2014,840690.1083995273,retro_5
2015,1801551.289430004,retro_5
2016,1071015.7235578974,retro_5
2017,901941.8439797396,retro_5
2018,859167.6732140695,retro_5
1975,954857.1370565309,retro_6
1976,966539.934374712,retro_6
1977,1000138.5118353779,retro_6
1978,19466546.58165411,retro_6
1979,1125929.7756395766,retro_6
1980,1239301.0156722877,retro_6
1981,1394642.4711503373,retro_6
1982,1550066.2042961528,retro_6
1983,1478842.7825509594,retro_6
1984,1230504.0836283383,retro_6
1985,995589.5635217101,retro_6
1986,821860.5652279918,retro_6
1987,701930.3462785159,retro_6
1988,612561.2414511351,retro_6
1989,548235.4017019888,retro_6
1990,524215.1389246319,retro_6
1991,539357.6264184177,retro_6
1992,567305.5029336207,retro_6
1993,548690.9250711815,retro_6
1994,535924.5871798766,retro_6
1995,636314.366876871,retro_6
1996,770049.754228632,retro_6
1997,1036110.5698506971,retro_6
1998,1533462.7628469665,retro_6
1999,1533823.5167151927,retro_6
2000,1340563.7876467484,retro_6
2001,1027819.4868512047,retro_6
2002,796233.4533288005,retro_6
2003,670593.0503632706,retro_6
2004,631467.4856133285,retro_6
2005,663510.2594221116,retro_6
2006,575495.4786153893,retro_6
2007,537346.9555498492,retro_6
2008,609495.0822539149,retro_6
2009,1073839.6826502364,retro_6
2010,714451.4596049641,retro_6
2011,386729.1272260013,retro_6
2012,412270.4641020209,retro_6
2013,442085.04911331576,retro_6
2014,760493.989248735,retro_6
2015,1949032.8532875269,retro_6
2016,1364675.2085928896,retro_6
2017,887933.1829151753,retro_6
1975,975099.6340391857,retro_7
1976,986963.924202858,retro_7
1977,1021802.6004456079,retro_7
1978,19324420.415276513,retro_7
1979,1151425.321637722,retro_7
1980,1267364.8654549913,retro_7
1981,1424148.282511285,retro_7
1982,1572839.083614784,retro_7
1983,1485060.0159353158,retro_7
1984,1230876.8324845696,retro_7
1985,994959.9471716569,retro_7
1986,820633.264543533,retro_7
1987,699598.5963387504,retro_7
1988,608073.1987994798,retro_7
1989,546295.9776750245,retro_7
1990,523859.8187887096,retro_7
1991,540739.6197388897,retro_7
1992,570570.4833657825,retro_7
1993,552206.2611894793,retro_7
1994,539044.6008005005,retro_7
1995,642071.7355343181,retro_7
1996,777419.0447620105,retro_7
1997,1040588.253893515,retro_7
1998,1550262.967469287,retro_7
1999,1546621.597964504,retro_7
2000,1344241.6496338395,retro_7
2001,1034282.762268782,retro_7
2002,796482.7870264676,retro_7
2003,668383.0000676127,retro_7
2004,638738.4530028118,retro_7
2005,670572.4273893079,retro_7
2006,582283.5456825063,retro_7
2007,540140.3758308414,retro_7
2008,611853.9218060406,retro_7
2009,1183707.9347195628,retro_7
2010,735105.870608295,retro_7
2011,397995.4201702375,retro_7
2012,430183.2614153332,retro_7
2013,471822.37843716476,retro_7
2014,784889.2266463073,retro_7
2015,2334071.629314356,retro_7
2016,1453272.0141818202,retro_7
1975,929829.4606390907,retro_8
1976,941252.7706081048,retro_8
1977,973271.9362813279,retro_8
1978,19576966.40295472,retro_8
1979,1093882.689565607,retro_8
1980,1202904.4790622918,retro_8
1981,1353833.8424567515,retro_8
1982,1510875.590161203,retro_8
1983,1456719.673724292,retro_8
1984,1217378.9101223405,retro_8
1985,983965.4986284925,retro_8
1986,809138.6857916513,retro_8
1987,686205.1686432698,retro_8
1988,599701.35655873,retro_8
1989,540902.8635067206,retro_8
1990,519435.21471107623,retro_8
1991,535659.2812142766,retro_8
1992,564069.5139564612,retro_8
1993,546421.1912513583,retro_8
1994,535484.5263460582,retro_8
1995,638543.8906229166,retro_8
1996,774525.0855125845,retro_8
1997,1040980.1924100895,retro_8
1998,1554169.211643287,retro_8
1999,1552954.7046263725,retro_8
2000,1366558.3765614908,retro_8
2001,1019413.1981258463,retro_8
2002,783692.3334281623,retro_8
2003,672105.4743753454,retro_8
2004,634330.1350015152,retro_8
2005,662087.1377968715,retro_8
2006,588253.0836408556,retro_8
2007,555081.2074645391,retro_8
2008,635376.1311347866,retro_8
2009,1230065.9414819123,retro_8
2010,791698.0730746211,retro_8
2011,411810.5136576037,retro_8
2012,426938.32490146015,retro_8
2013,481253.18023658334,retro_8
2014,738931.458280901,retro_8
2015,916030.1764433804,retro_8
1975,940000.1998237666,retro_9
1976,951420.625394912,retro_9
1977,983990.9591269379,retro_9
1978,19509895.347901676,retro_9
1979,1106415.7491492794,retro_9
1980,1216600.3133646306,retro_9
1981,1368162.679229845,retro_9
1982,1520907.3906563031,retro_9
1983,1455743.01019407,retro_9
1984,1212135.2726167217,retro_9
1985,977826.7715246126,retro_9
1986,802488.7926514276,retro_9
1987,681696.1080524464,retro_9
1988,595918.9783909154,retro_9
1989,537518.2964024198,retro_9
1990,516114.7050659427,retro_9
1991,532506.852079138,retro_9
1992,560648.4399145766,retro_9
1993,543770.40616174,retro_9
1994,534785.1894229577,retro_9
1995,642342.6259363595,retro_9
1996,783235.5635018132,retro_9
1997,1063015.5202243254,retro_9
1998,1586305.2960888136,retro_9
1999,1587249.3005049876,retro_9
2000,1418427.4933667534,retro_9
2001,1012906.3770779509,retro_9
2002,779652.9159202328,retro_9
2003,682969.763878396,retro_9
2004,634520.6974521982,retro_9
2005,669891.7137290571,retro_9
2006,604834.715026465,retro_9
2007,589590.7106453237,retro_9
2008,663716.552621005,retro_9
2009,1324441.603730901,retro_9
2010,975761.4339291498,retro_9
2011,473136.62878843513,retro_9
2012,444549.0798425177,retro_9
2013,446150.1328723365,retro_9
2014,589696.1460161132,retro_9
1975,989599.1125534482,retro_10
1976,1003459.077003004,retro_10
1977,1039695.9897791077,retro_10
1978,18913839.511631303,retro_10
1979,1169244.6106379274,retro_10
1980,1279069.0723798042,retro_10
1981,1418238.4944984433,retro_10
1982,1529183.4915134057,retro_10
1983,1430389.906415012,retro_10
1984,1192788.6456529144,retro_10
1985,966927.6251313128,retro_10
1986,796856.0032071612,retro_10
1987,677336.3989453958,retro_10
1988,592039.0647129854,retro_10
1989,534025.7155085445,retro_10
1990,511771.67073924444,retro_10
1991,525277.4696461492,retro_10
1992,551671.0419593394,retro_10
1993,538350.056922977,retro_10
1994,535187.1024270086,retro_10
1995,642678.2365707142,retro_10
1996,788062.1548259966,retro_10
1997,1067713.6913140016,retro_10
1998,1577572.0646322472,retro_10
1999,1604157.8214273832,retro_10
2000,1429885.1980253407,retro_10
2001,988549.5951236433,retro_10
2002,765556.7689522489,retro_10
2003,682964.5889578216,retro_10
2004,625771.8074385027,retro_10
2005,656267.2610276713,retro_10
2006,599401.5345076438,retro_10
2007,594866.3890575557,retro_10
2008,666918.8957629851,retro_10
2009,1200014.7221092288,retro_10
2010,1310521.8527177384,retro_10
2011,649538.676154084,retro_10
2012,663754.4118929188,retro_10
2013,639335.8948114725,retro_10
