year,spawn_biom,retro
2007,13.46542486119686,retro_2
2008,13.295568557861266,retro_2
2009,13.057149103252456,retro_2
2010,12.945711629969228,retro_2
2011,12.886236686765209,retro_2
2012,12.87678540068414,retro_2
2013,12.736405180377561,retro_2
2014,12.569257288562062,retro_2
2015,12.506855963779612,retro_2
2016,12.548246917268427,retro_2
2017,12.70926362628067,retro_2
2018,13.212673953365481,retro_2
2019,14.06862397323779,retro_2
2020,15.531466636629725,retro_2
2021,17.356732948406705,retro_2
2022,19.36920397441139,retro_2
2023,21.216117830692767,retro_2
2024,22.791320144244462,retro_2
1975,25.32668650455165,retro_3
1976,24.824796704463132,retro_3
1977,24.427276343677292,retro_3
1978,25.27396303341754,retro_3
1979,26.724699923495983,retro_3
1980,29.71003283969196,retro_3
1981,33.7218794163186,retro_3
1982,38.04395838871321,retro_3
1983,42.254979877252396,retro_3
1984,46.02120857627661,retro_3
1985,49.338256592883454,retro_3
1986,48.90440209796649,retro_3
1987,47.14750583392314,retro_3
1988,45.15851625322597,retro_3
1989,42.56954667760742,retro_3
1990,39.882737772878386,retro_3
1991,37.15413879612942,retro_3
1992,33.99808348966633,retro_3
1993,30.50999477821848,retro_3
1994,26.541322905908387,retro_3
1995,23.27749069128378,retro_3
1996,20.3724199714631,retro_3
1997,17.74103078940783,retro_3
1998,15.495150514883969,retro_3
1999,13.800916378254234,retro_3
2000,13.08758202784364,retro_3
2001,12.746049915711719,retro_3
2002,12.958124673007482,retro_3
2003,13.304738750754579,retro_3
2004,13.607213391965765,retro_3
2005,13.737228297287773,retro_3
2006,13.708336259454237,retro_3
2007,13.530063425407118,retro_3
2008,13.360333498855017,retro_3
2009,13.12255794024821,retro_3
2010,13.012807865252732,retro_3
2011,12.956720431816422,retro_3
2012,12.951926031028147,retro_3
2013,12.817070655124002,retro_3
2014,12.655184706528058,retro_3
2015,12.600405231733323,retro_3
2016,12.649157882162623,retro_3
2017,12.815234309728721,retro_3
2018,13.333448749503384,retro_3
2019,14.178535758974371,retro_3
2020,15.617837162854268,retro_3
2021,17.392141804875692,retro_3
2022,19.34420306998893,retro_3
2023,21.18820625337068,retro_3
1975,25.383261569716097,retro_4
1976,24.875379135068073,retro_4
1977,24.46289583508457,retro_4
1978,25.303079961599266,retro_4
1979,26.75204157288886,retro_4
1980,29.758419767786485,retro_4
1981,33.79225894184617,retro_4
1982,38.128547334587296,retro_4
1983,42.35284970310369,retro_4
1984,46.13656682349021,retro_4
1985,49.47576536191354,retro_4
1986,49.01526272865715,retro_4
1987,47.23327784089722,retro_4
1988,45.231492217728444,retro_4
1989,42.63763321087252,retro_4
1990,39.94462574159678,retro_4
1991,37.20946234042218,retro_4
1992,34.047461582319386,retro_4
1993,30.55340776036223,retro_4
1994,26.57929933589746,retro_4
1995,23.310208821688946,retro_4
1996,20.39998394503998,retro_4
1997,17.76331725790927,retro_4
1998,15.512673036124625,retro_4
1999,13.814011326878706,retro_4
2000,13.09740671521933,retro_4
2001,12.7536172388584,retro_4
2002,12.964549918940566,retro_4
2003,13.310494537658318,retro_4
2004,13.61263605536114,retro_4
2005,13.742512714605882,retro_4
2006,13.712869383279209,retro_4
2007,13.534232530969774,retro_4
2008,13.364508501563819,retro_4
2009,13.12827470618047,retro_4
2010,13.021630717528607,retro_4
2011,12.972151648197494,retro_4
2012,12.976300302790168,retro_4
2013,12.851462155841832,retro_4
2014,12.701265396074403,retro_4
2015,12.663561024812696,retro_4
2016,12.73344053117728,retro_4
2017,12.925411811419595,retro_4
2018,13.468083102796001,retro_4
2019,14.334077293211834,retro_4
2020,15.732406777520394,retro_4
2021,17.357951693578624,retro_4
2022,19.032143498243425,retro_4
1975,25.438003052216768,retro_5
1976,24.926185600682786,retro_5
1977,24.503487547623415,retro_5
1978,25.340222759616108,retro_5
1979,26.789761158546426,retro_5
1980,29.814200129089528,retro_5
1981,33.86709203840758,retro_5
1982,38.216792471742195,retro_5
1983,42.45324163973798,retro_5
1984,46.251551812889986,retro_5
1985,49.60808840467709,retro_5
1986,49.12766139514392,retro_5
1987,47.32600471764917,retro_5
1988,45.312935703035095,retro_5
1989,42.7136208252645,retro_5
1990,40.01407446687752,retro_5
1991,37.27208279868495,retro_5
1992,34.10349311096828,retro_5
1993,30.602660552645112,retro_5
1994,26.621675668274374,retro_5
1995,23.345679597175824,retro_5
1996,20.42844140330282,retro_5
1997,17.784634974809073,retro_5
1998,15.527420397881613,retro_5
1999,13.823002836367586,retro_5
2000,13.102937420533038,retro_5
2001,12.75672495226217,retro_5
2002,12.966389130180769,retro_5
2003,13.311504028436794,retro_5
2004,13.612628440656406,retro_5
2005,13.74094734498099,retro_5
2006,13.709015918479937,retro_5
2007,13.528424874137748,retro_5
2008,13.357313088044606,retro_5
2009,13.121495026806663,retro_5
2010,13.01768743479264,retro_5
2011,12.97465349862077,retro_5
2012,12.987865613051017,retro_5
2013,12.873383180536157,retro_5
2014,12.736716140079077,retro_5
2015,12.713785062016434,retro_5
2016,12.795059403431543,retro_5
2017,12.98316159262919,retro_5
2018,13.46415289128165,retro_5
2019,14.172569230829314,retro_5
2020,15.29486328982545,retro_5
2021,16.527761574676138,retro_5
1975,25.549616628599725,retro_6
1976,25.03200763000894,retro_6
1977,24.593953724868083,retro_6
1978,25.426056431264964,retro_6
1979,26.87747101546833,retro_6
1980,29.931177935472277,retro_6
1981,34.01498074804929,retro_6
1982,38.38708387335563,retro_6
1983,42.64375049367766,retro_6
1984,46.46618265741881,retro_6
1985,49.85116696041299,retro_6
1986,49.34106276077879,retro_6
1987,47.50979974111445,retro_6
1988,45.4799243889552,retro_6
1989,42.87325998133896,retro_6
1990,40.16412297095816,retro_6
1991,37.41155170879185,retro_6
1992,34.23273474331629,retro_6
1993,30.72134475047816,retro_6
1994,26.730291095205832,retro_6
1995,23.44511201479096,retro_6
1996,20.519483669873328,retro_6
1997,17.867706558601146,retro_6
1998,15.604182071136051,retro_6
1999,13.895155853960253,retro_6
2000,13.173706306672637,retro_6
2001,12.827479476174549,retro_6
2002,13.0388935941905,retro_6
2003,13.385661693369244,retro_6
2004,13.687923716674405,retro_6
2005,13.816860419361904,retro_6
2006,13.783817344814732,retro_6
2007,13.601983405019958,retro_6
2008,13.430564593721897,retro_6
2009,13.198141063239383,retro_6
2010,13.101159891737924,retro_6
2011,13.072647562558604,retro_6
2012,13.105342314758767,retro_6
2013,13.012118387921067,retro_6
2014,12.903824667873138,retro_6
2015,12.917232122117472,retro_6
2016,13.015613716084676,retro_6
2017,13.198280992796022,retro_6
2018,13.421216973478861,retro_6
2019,13.686228587775227,retro_6
2020,14.010336037643313,retro_6
1975,25.403218818930227,retro_7
1976,24.88104791261998,retro_7
1977,24.435143699208627,retro_7
1978,25.260233958616528,retro_7
1979,26.70454037868097,retro_7
1980,29.7553669909233,retro_7
1981,33.83419188512562,retro_7
1982,38.19770122637321,retro_7
1983,42.44474584927126,retro_7
1984,46.259432437927806,retro_7
1985,49.63890014487766,retro_7
1986,49.113976218033294,retro_7
1987,47.27107849933448,retro_7
1988,45.2355103272236,retro_7
1989,42.628954109030985,retro_7
1990,39.919928360295685,retro_7
1991,37.16774377081292,retro_7
1992,33.98987261479579,retro_7
1993,30.479521219908975,retro_7
1994,26.490166479033068,retro_7
1995,23.206730430594764,retro_7
1996,20.28367859202193,retro_7
1997,17.636426606116377,retro_7
1998,15.378927639080633,retro_7
1999,13.675438202899807,retro_7
2000,12.95546193418854,retro_7
2001,12.60825026858092,retro_7
2002,12.814718737706427,retro_7
2003,13.1546681375553,retro_7
2004,13.448436852457984,retro_7
2005,13.568931717305636,retro_7
2006,13.528339944093373,retro_7
2007,13.34048444783819,retro_7
2008,13.164864561577613,retro_7
2009,12.92880676410512,retro_7
2010,12.829945511811244,retro_7
2011,12.798586730080622,retro_7
2012,12.828339286762311,retro_7
2013,12.731024847303589,retro_7
2014,12.61497105704708,retro_7
2015,12.61313850552021,retro_7
2016,12.68494367323346,retro_7
2017,12.829482335035545,retro_7
2018,12.99385470041132,retro_7
2019,13.184333499586687,retro_7
1975,25.33366831695122,retro_8
1976,24.811218987678817,retro_8
1977,24.365674516003377,retro_8
1978,25.190636417086687,retro_8
1979,26.634605506931432,retro_8
1980,29.68366817371816,retro_8
1981,33.760373077301786,retro_8
1982,38.12159130968551,retro_8
1983,42.36541172662495,retro_8
1984,46.17520951635428,retro_8
1985,49.548261415907746,retro_8
1986,49.01974503766422,retro_8
1987,47.17293139583569,retro_8
1988,45.13246584485041,retro_8
1989,42.52052823761911,retro_8
1990,39.80679177673219,retro_8
1991,37.04994950759481,retro_8
1992,33.86748785700875,retro_8
1993,30.35275726547963,retro_8
1994,26.359646982075645,retro_8
1995,23.072857578644175,retro_8
1996,20.147066610431942,retro_8
1997,17.498531143311784,retro_8
1998,15.23984620456603,retro_8
1999,13.53378501975601,retro_8
2000,12.809188643399898,retro_8
2001,12.45370154815311,retro_8
2002,12.649767873901823,retro_8
2003,12.976988064605015,retro_8
2004,13.256571636792948,retro_8
2005,13.36171477442233,retro_8
2006,13.306789679203225,retro_8
2007,13.106749690387144,retro_8
2008,12.919269952769708,retro_8
2009,12.672079361801167,retro_8
2010,12.563567345847803,retro_8
2011,12.519803073627523,retro_8
2012,12.536406790074603,retro_8
2013,12.426107882726042,retro_8
2014,12.289870052690599,retro_8
2015,12.25955579768995,retro_8
2016,12.315718595310312,retro_8
2017,12.471924816771555,retro_8
2018,12.705164941694582,retro_8
1975,25.395076817720437,retro_9
1976,24.87875080569694,retro_9
1977,24.445739229796487,retro_9
1978,25.279876904889075,retro_9
1979,26.731839441721334,retro_9
1980,29.777464095218804,retro_9
1981,33.85248958839131,retro_9
1982,38.2174631528581,retro_9
1983,42.46530554424283,retro_9
1984,46.27392126550865,retro_9
1985,49.640369087918096,retro_9
1986,49.1296626168916,retro_9
1987,47.296255584823676,retro_9
1988,45.258312417336434,retro_9
1989,42.63963161512301,retro_9
1990,39.920120046746646,retro_9
1991,37.157404507488224,retro_9
1992,33.96826185082523,retro_9
1993,30.447139058626163,retro_9
1994,26.448183975628627,retro_9
1995,23.157184983013813,retro_9
1996,20.228773770162224,retro_9
1997,17.57795631522895,retro_9
1998,15.317197385723029,retro_9
1999,13.60965356478103,retro_9
2000,12.886266307355466,retro_9
2001,12.532776618374339,retro_9
2002,12.731343723250156,retro_9
2003,13.059379385928453,retro_9
2004,13.338098173996615,retro_9
2005,13.440459444765253,retro_9
2006,13.381319976884008,retro_9
2007,13.175325372165599,retro_9
2008,12.983335433579215,retro_9
2009,12.736044997450037,retro_9
2010,12.631801938671973,retro_9
2011,12.603176389264423,retro_9
2012,12.638590498017908,retro_9
2013,12.547243208290414,retro_9
2014,12.42879096210406,retro_9
2015,12.436871703932502,retro_9
2016,12.597660734953305,retro_9
2017,12.925003588634606,retro_9
1975,25.19727549376466,retro_10
1976,24.670232477292824,retro_10
1977,24.21592801632796,retro_10
1978,25.035159129425544,retro_10
1979,26.474905366721508,retro_10
1980,29.528604213245504,retro_10
1981,33.60836359129054,retro_10
1982,37.96765295447746,retro_10
1983,42.207257418205515,retro_10
1984,46.01398790722673,retro_10
1985,49.38572236432332,retro_10
1986,48.836686933557495,retro_10
1987,46.970436780155836,retro_10
1988,44.91576196980529,retro_10
1989,42.29473008577547,retro_10
1990,39.571019684026425,retro_10
1991,36.80469280914881,retro_10
1992,33.61507935004567,retro_10
1993,30.095997071638593,retro_10
1994,26.103107721709243,retro_10
1995,22.82143049945363,retro_10
1996,19.90521066291499,retro_10
1997,17.268091428042272,retro_10
1998,15.024683971974754,retro_10
1999,13.33325801339853,retro_10
2000,12.627667128267655,retro_10
2001,12.292400043454728,retro_10
2002,12.506916472656222,retro_10
2003,12.848303491733164,retro_10
2004,13.137755548864211,retro_10
2005,13.250103209920214,retro_10
2006,13.194473093568202,retro_10
2007,12.993229697705766,retro_10
2008,12.807517370888649,retro_10
2009,12.573418655232484,retro_10
2010,12.49067512185648,retro_10
2011,12.49726984960942,retro_10
2012,12.564183940710418,retro_10
2013,12.499521936223026,retro_10
2014,12.399848810838279,retro_10
2015,12.368981881270775,retro_10
2016,12.346472431936933,retro_10
