year,rec,retro
1993,533821.2982865673,retro_2
1994,543890.2912406656,retro_2
1995,796030.6423287645,retro_2
1996,870329.4605783336,retro_2
1997,1116999.7683360341,retro_2
1998,1813555.9153982063,retro_2
1999,1488304.1982763987,retro_2
2000,1524994.3690269445,retro_2
2001,1015017.4739708655,retro_2
2002,740683.8987653292,retro_2
2003,717210.459798301,retro_2
2004,625609.6706076186,retro_2
2005,670386.7689537677,retro_2
2006,567129.1052320674,retro_2
2007,526888.6751162992,retro_2
2008,566964.8152774774,retro_2
2009,925259.3853175973,retro_2
2010,679252.579070962,retro_2
2011,354849.33539212437,retro_2
2012,397053.63037119055,retro_2
2013,425142.4092960502,retro_2
2014,703078.4920743785,retro_2
2015,1684498.5448800141,retro_2
2016,1581273.5728470606,retro_2
2017,1688438.576268875,retro_2
2018,6044179.709431939,retro_2
2019,950043.8356060595,retro_2
2020,2081345.6709333952,retro_2
2021,1411409.0151676214,retro_2
2022,1153841.024320474,retro_2
1975,1042887.4442434472,retro_3
1976,1054244.6280328305,retro_3
1977,1085546.3109211249,retro_3
1978,18208663.35885718,retro_3
1979,1290072.091831669,retro_3
1980,1500172.7668200848,retro_3
1981,1855657.8864885184,retro_3
1982,1888854.3490477805,retro_3
1983,1528614.1417473515,retro_3
1984,1166827.2763160898,retro_3
1985,905339.6386154477,retro_3
1986,757318.7788526437,retro_3
1987,666829.409637757,retro_3
1988,585628.2010215536,retro_3
1989,522666.3658464224,retro_3
1990,503571.8778812101,retro_3
1991,533770.0146030524,retro_3
1992,567067.6399224745,retro_3
1993,533387.3485627653,retro_3
1994,544754.5802375163,retro_3
1995,796651.0005929278,retro_3
1996,872031.9572873118,retro_3
1997,1118471.904711419,retro_3
1998,1820179.1645619243,retro_3
1999,1491615.6555170072,retro_3
2000,1529967.416448656,retro_3
2001,1016776.4527785055,retro_3
2002,742806.8778717659,retro_3
2003,718437.534920675,retro_3
2004,626956.7603996389,retro_3
2005,672050.0164337374,retro_3
2006,570685.032301493,retro_3
2007,532066.1851679303,retro_3
2008,574895.0046731661,retro_3
2009,942263.6479005561,retro_3
2010,698015.546949959,retro_3
2011,365346.57259597356,retro_3
2012,413531.70252285444,retro_3
2013,444826.7713677056,retro_3
2014,730700.1545665289,retro_3
2015,1798037.4409333004,retro_3
2016,1647869.7444755274,retro_3
2017,1877101.055891349,retro_3
2018,5928365.190439957,retro_3
2019,833365.0863761527,retro_3
2020,1169714.6299111156,retro_3
2021,1021612.7376493718,retro_3
1975,1035831.5615404954,retro_4
1976,1047816.5111629902,retro_4
1977,1079277.2381556274,retro_4
1978,18278127.350170735,retro_4
1979,1279287.950238547,retro_4
1980,1482850.3189040413,retro_4
1981,1820363.1992468243,retro_4
1982,1866556.7226808767,retro_4
1983,1525983.46293025,retro_4
1984,1168980.0305039207,retro_4
1985,908275.6794809432,retro_4
1986,759280.8012770304,retro_4
1987,667671.775843887,retro_4
1988,586567.1440303802,retro_4
1989,524201.4824932692,retro_4
1990,504954.19758092094,retro_4
1991,533331.3086725412,retro_4
1992,562749.2078675075,retro_4
1993,532857.5151302423,retro_4
1994,546132.063235901,retro_4
1995,792283.0775202252,retro_4
1996,872121.9623113994,retro_4
1997,1118891.1296636085,retro_4
1998,1817706.6172701798,retro_4
1999,1494751.5912761916,retro_4
2000,1528312.5299896388,retro_4
2001,1016488.8210220468,retro_4
2002,743007.8778150316,retro_4
2003,716380.88433918,retro_4
2004,627299.7711226938,retro_4
2005,670972.0282493513,retro_4
2006,573169.4913005929,retro_4
2007,538355.7571895233,retro_4
2008,582341.7692635474,retro_4
2009,956600.3840100367,retro_4
2010,713111.9533826301,retro_4
2011,380358.3075467838,retro_4
2012,433327.49495282496,retro_4
2013,467546.2152021585,retro_4
2014,777645.6832209035,retro_4
2015,1874804.5498492392,retro_4
2016,1607949.4674533766,retro_4
2017,1893312.8049694926,retro_4
2018,4474673.375917454,retro_4
2019,842297.2923351548,retro_4
2020,1001878.9765779468,retro_4
1975,1018388.3218731977,retro_5
1976,1032016.9688604159,retro_5
1977,1063813.5090637915,retro_5
1978,18515076.70442542,retro_5
1979,1251650.7641642676,retro_5
1980,1437753.2133205363,retro_5
1981,1731111.5603570791,retro_5
1982,1804706.8162772232,retro_5
1983,1519704.1619905161,retro_5
1984,1178174.024357585,retro_5
1985,920096.6299098611,retro_5
1986,768567.305923667,retro_5
1987,673952.844767245,retro_5
1988,592716.8287142338,retro_5
1989,531316.8449265248,retro_5
1990,511039.3586749983,retro_5
1991,534120.8780359186,retro_5
1992,561613.8999037696,retro_5
1993,537363.3039102121,retro_5
1994,554587.5181646477,retro_5
1995,787776.0272495121,retro_5
1996,878717.121309118,retro_5
1997,1127372.1155509835,retro_5
1998,1817009.362144985,retro_5
1999,1509795.9530682024,retro_5
2000,1527101.556609999,retro_5
2001,1016411.8104011947,retro_5
2002,749824.4168680143,retro_5
2003,715786.7736455175,retro_5
2004,632487.9362111008,retro_5
2005,669634.4526815366,retro_5
2006,580828.6475419698,retro_5
2007,550810.4447612572,retro_5
2008,603749.4636856413,retro_5
2009,974278.8139890649,retro_5
2010,748325.9450574337,retro_5
2011,411410.41760144953,retro_5
2012,464492.7940244183,retro_5
2013,506820.4919214704,retro_5
2014,840123.1116237756,retro_5
2015,2046641.007810841,retro_5
2016,1559168.555859277,retro_5
2017,1652608.5690888742,retro_5
2018,1651042.6122090188,retro_5
2019,923469.8372024702,retro_5
1975,991624.2298169837,retro_6
1976,1004379.0548492048,retro_6
1977,1034748.0255733158,retro_6
1978,18665584.4311754,retro_6
1979,1215404.9354051882,retro_6
1980,1396311.5383781749,retro_6
1981,1688022.6756032056,retro_6
1982,1789996.606419846,retro_6
1983,1516392.1312053774,retro_6
1984,1172978.8447523103,retro_6
1985,914027.1741923712,retro_6
1986,762781.1847505587,retro_6
1987,668541.7341711536,retro_6
1988,587451.8787993649,retro_6
1989,525622.3692230778,retro_6
1990,503364.6649244028,retro_6
1991,528006.1234779212,retro_6
1992,556908.3516285181,retro_6
1993,533324.8074552151,retro_6
1994,550361.8321928857,retro_6
1995,784236.546418631,retro_6
1996,874306.8080456661,retro_6
1997,1120112.5225216502,retro_6
1998,1813731.6278052086,retro_6
1999,1500507.7878121939,retro_6
2000,1515238.869017097,retro_6
2001,1012479.3238194425,retro_6
2002,742850.4414508804,retro_6
2003,707694.5975852424,retro_6
2004,628064.1088227578,retro_6
2005,665918.6633965204,retro_6
2006,579129.2337015474,retro_6
2007,551283.2164255005,retro_6
2008,602452.7844219294,retro_6
2009,984179.8407250352,retro_6
2010,755339.5746450354,retro_6
2011,413416.00865521876,retro_6
2012,466834.3913755015,retro_6
2013,506437.04516801535,retro_6
2014,838543.2337436037,retro_6
2015,2137144.511432739,retro_6
2016,1908869.7442175117,retro_6
2017,1065797.8913250081,retro_6
2018,920623.1329672121,retro_6
1975,978543.0029854367,retro_7
1976,990325.9635871496,retro_7
1977,1019658.0005242694,retro_7
1978,18729764.57757342,retro_7
1979,1198560.033931826,retro_7
1980,1380177.3655781546,retro_7
1981,1681150.3563709918,retro_7
1982,1797851.7862810737,retro_7
1983,1516149.1892200042,retro_7
1984,1166382.3924734045,retro_7
1985,906115.2416042066,retro_7
1986,755663.4707398539,retro_7
1987,662023.0656999795,retro_7
1988,580170.712131688,retro_7
1989,516220.5524340128,retro_7
1990,496162.29755324905,retro_7
1991,522974.84238878207,retro_7
1992,553922.8947411987,retro_7
1993,529555.8335636718,retro_7
1994,545583.0015394909,retro_7
1995,783167.332877825,retro_7
1996,870606.0085099806,retro_7
1997,1112276.894192101,retro_7
1998,1815160.385005592,retro_7
1999,1482143.6870347406,retro_7
2000,1513743.3324481512,retro_7
2001,1002302.4015791618,retro_7
2002,730249.4336959439,retro_7
2003,701729.1881099212,retro_7
2004,619792.6200967104,retro_7
2005,659802.8979817048,retro_7
2006,574281.8285561673,retro_7
2007,546375.1541440729,retro_7
2008,596690.6619282793,retro_7
2009,981994.3059726772,retro_7
2010,766902.8816069211,retro_7
2011,416565.9183456048,retro_7
2012,463527.08486694534,retro_7
2013,481146.80591580115,retro_7
2014,745957.2183602599,retro_7
2015,2428289.3677064218,retro_7
2016,1872700.2905951825,retro_7
2017,866137.3270246662,retro_7
1975,993388.9479664058,retro_8
1976,1006006.7457497639,retro_8
1977,1036293.3792717952,retro_8
1978,18657594.249889616,retro_8
1979,1217745.3455818344,retro_8
1980,1399410.4352249464,retro_8
1981,1692792.1741279494,retro_8
1982,1789331.4117702837,retro_8
1983,1511774.2619068322,retro_8
1984,1168099.499120297,retro_8
1985,909665.8134602691,retro_8
1986,758266.4085735468,retro_8
1987,662539.39867339,retro_8
1988,578491.965563763,retro_8
1989,517191.7137037267,retro_8
1990,498196.97321367124,retro_8
1991,525212.3978938074,retro_8
1992,556606.0667143122,retro_8
1993,534086.5916034485,retro_8
1994,551268.0191195408,retro_8
1995,787522.1620645629,retro_8
1996,878432.6001082296,retro_8
1997,1124562.1198444995,retro_8
1998,1825357.5854411167,retro_8
1999,1497678.7600754746,retro_8
2000,1521490.266074008,retro_8
2001,999861.6712298008,retro_8
2002,729674.0137844387,retro_8
2003,700038.7196226638,retro_8
2004,622065.5945055997,retro_8
2005,664483.9309529954,retro_8
2006,577359.3637564345,retro_8
2007,554297.9857459626,retro_8
2008,611283.6128666886,retro_8
2009,1037887.9218567229,retro_8
2010,838798.0478504791,retro_8
2011,444881.4689064899,retro_8
2012,499467.44522096164,retro_8
2013,533753.9078563027,retro_8
2014,811282.9628684517,retro_8
2015,2250396.9971326096,retro_8
2016,1723392.8315602322,retro_8
1975,944898.8277406227,retro_9
1976,956813.8293557275,retro_9
1977,984966.6177994295,retro_9
1978,19032436.894114114,retro_9
1979,1150501.8993353818,retro_9
1980,1317009.4594937342,retro_9
1981,1589599.8673268748,retro_9
1982,1735368.7557470035,retro_9
1983,1505222.016521331,retro_9
1984,1165296.5775136438,retro_9
1985,905441.461298629,retro_9
1986,751684.3318179393,retro_9
1987,652667.1691022845,retro_9
1988,573478.0175745764,retro_9
1989,515229.8398519129,retro_9
1990,497443.958583248,retro_9
1991,524429.0041167709,retro_9
1992,556008.0453618423,retro_9
1993,534855.4691567208,retro_9
1994,552420.4588117964,retro_9
1995,785246.438283066,retro_9
1996,879056.944193072,retro_9
1997,1118827.970172294,retro_9
1998,1828028.4232900147,retro_9
1999,1493765.7729663868,retro_9
2000,1519923.4977445009,retro_9
2001,1001521.2246898483,retro_9
2002,730025.3770918907,retro_9
2003,697606.3542045951,retro_9
2004,622962.1970505068,retro_9
2005,667686.924119869,retro_9
2006,593242.807956109,retro_9
2007,578963.5564590243,retro_9
2008,633785.9727751357,retro_9
2009,1152736.1460466948,retro_9
2010,935110.3624797007,retro_9
2011,454327.82668569766,retro_9
2012,476568.80005994596,retro_9
2013,512712.3363195908,retro_9
2014,708402.1868541512,retro_9
2015,876615.6854946313,retro_9
1975,952167.6115715523,retro_10
1976,963752.8296352342,retro_10
1977,991882.4491877154,retro_10
1978,19041544.537500143,retro_10
1979,1161042.4278916733,retro_10
1980,1332398.7836201815,retro_10
1981,1617503.9165927041,retro_10
1982,1761709.5304457752,retro_10
1983,1511834.365967419,retro_10
1984,1163934.43665442,retro_10
1985,902203.715947417,retro_10
1986,747999.6683814212,retro_10
1987,650940.2187284799,retro_10
1988,572331.4521080039,retro_10
1989,514031.47308452806,retro_10
1990,496714.7449540771,retro_10
1991,525559.2066166152,retro_10
1992,558990.0513841874,retro_10
1993,537265.7852205754,retro_10
1994,554441.0098312979,retro_10
1995,796678.5135854607,retro_10
1996,887795.3474631826,retro_10
1997,1131588.2482502724,retro_10
1998,1869112.0675811174,retro_10
1999,1509533.3285331307,retro_10
2000,1551598.8268452222,retro_10
2001,1011538.9033777607,retro_10
2002,733334.1839041543,retro_10
2003,703867.6991556777,retro_10
2004,628060.467123952,retro_10
2005,686789.6927771373,retro_10
2006,614150.1186369094,retro_10
2007,609199.0105666007,retro_10
2008,674674.6639376114,retro_10
2009,1317759.5927236264,retro_10
2010,1093517.5850683302,retro_10
2011,493284.3887817121,retro_10
2012,450486.9360495597,retro_10
2013,430318.00680408825,retro_10
2014,552814.7953521336,retro_10
