YEAR,PROJECT_CODE,TRIP_NO,EFFORT_NO,SPECIES_CODE,MANAGEMENT_AREA,LENGTH,TAG_NO,TAG_BATCH_NO,DISCARD_STATUS,RELEASE_CONDITION_CODE,COMMENTS,TIME_SECOND_ANCHOR_OVERBOARD,STAT
2019,66,1,7,710,NA,45,T-094997,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,47,T-094998,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,45,T-094999,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,55,T-095000,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,48,T-095001,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,63,T-095002,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,50,T-095003,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,54,T-095004,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,60,T-095005,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,54,T-095006,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,62,T-095007,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,64,T-095008,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,48,T-095009,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,51,T-095010,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,50,T-095011,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,46,T-095012,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,43,T-095013,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,48,T-095014,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,46,T-095015,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,49,T-095016,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,64,T-095017,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,61,T-095018,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,56,T-095019,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,46,T-095020,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,57,T-095021,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,60,T-095022,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,67,T-095023,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,50,T-095024,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,71,T-095025,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,62,T-095026,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,58,T-095027,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,57,T-095028,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,47,T-095029,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,55,T-095030,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,54,T-095031,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,59,T-095032,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,50,T-095033,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,63,T-095034,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,54,T-095035,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,52,T-095036,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,53,T-095037,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,47,T-095038,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,51,T-095039,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,75,T-095040,28,Tagged and released,01,4.6 m sleeper shark in pot.,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,61,T-095041,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,64,T-095042,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,49,T-095043,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,50,T-095044,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,73,T-095045,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,60,T-095046,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,63,T-095048,28,Tagged and released,01,VOID 095047,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,51,T-095049,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,56,T-095050,28,Tagged and released,01,VOID 095051,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,48,T-095052,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,72,T-095053,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,63,T-095054,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,58,T-095055,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,57,T-095056,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,50,T-095057,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,56,T-095058,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,56,T-095059,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,49,T-095060,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,57,T-095061,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,54,T-095062,28,Tagged and released,08,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,61,T-095063,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,54,T-095064,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,52,T-095065,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,49,T-095066,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,53,T-095067,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,52,T-095068,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,57,T-095069,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,50,T-095070,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,51,T-095071,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,51,T-095072,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,65,T-095073,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,48,T-095074,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,54,T-095075,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,64,T-095076,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,59,T-095077,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,76,T-095078,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,46,T-095079,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,54,T-095080,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,56,T-095081,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,52,T-095082,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,51,T-095083,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,61,T-095084,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,48,T-095085,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,44,T-095086,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,56,T-095087,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,49,T-095088,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,48,T-095089,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,61,T-095090,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,53,T-095091,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,60,T-095092,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,73,T-095093,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,57,T-095094,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,50,T-095095,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,58,T-095096,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,60,T-095097,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,56,T-095098,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,59,T-095099,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,46,T-095102,28,Tagged and released,01,VOID 095100/101,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,70,T-095103,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,50,T-095104,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,48,T-095105,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,61,T-095106,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,49,T-095108,28,Tagged and released,01,VOID 095107,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,61,T-095109,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,47,T-095111,28,Tagged and released,01,VOID 095110,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,53,T-095112,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,48,T-095114,28,Tagged and released,01,VOID 095113,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,48,T-095115,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,51,T-095116,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,53,T-095118,28,Tagged and released,01,VOID 095117,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,47,T-095119,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,47,T-095120,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,49,T-095121,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,51,T-095122,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,49,T-095123,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,47,T-095124,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,7,710,NA,50,T-095125,28,Tagged and released,01,NA,2019-05-19T09:00:00Z,345701
2019,66,1,8,710,NA,61,T-095126,28,Tagged and released,01,LWG,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,48,T-095127,28,Tagged and released,01,LWG,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,66,T-095128,28,Tagged and released,01,LWG,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,49,T-095129,28,Tagged and released,01,LWG,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,62,T-095130,28,Tagged and released,01,LWG,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,56,T-095131,28,Tagged and released,01,LWG,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,67,T-095132,28,Tagged and released,01,LWG,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,52,T-095133,28,Tagged and released,01,LWG,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,56,T-095134,28,Tagged and released,01,LWG,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,49,T-095135,28,Tagged and released,01,LWG,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,48,T-095136,28,Tagged and released,01,LWG,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,57,T-095137,28,Tagged and released,01,LWG,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,48,T-095138,28,Tagged and released,01,LWG,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,58,T-095139,28,Tagged and released,01,LWG,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,53,T-095140,28,Tagged and released,01,LWG,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,53,T-095141,28,Tagged and released,01,LWG,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,55,T-095142,28,Tagged and released,01,LWG,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,48,T-095143,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,53,T-095144,28,Tagged and released,01,LWG,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,52,T-095145,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,59,T-095146,28,Tagged and released,01,LWG,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,53,T-095147,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,48,T-095148,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,49,T-095149,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,51,T-095150,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,47,T-095151,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,55,T-095152,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,53,T-095153,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,55,T-095154,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,54,T-095155,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,56,T-095156,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,50,T-095157,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,56,T-095158,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,50,T-095159,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,45,T-095160,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,50,T-095161,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,46,T-095162,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,55,T-095163,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,47,T-095164,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,45,T-095165,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,54,T-095166,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,49,T-095167,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,45,T-095168,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,47,T-095169,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,45,T-095170,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,51,T-095171,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,51,T-095172,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,50,T-095173,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,48,T-095174,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,47,T-095175,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,47,T-095176,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,50,T-095177,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,50,T-095178,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,50,T-095179,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,45,T-095180,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,42,T-095181,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,70,T-095182,28,Tagged and released,01,LWG,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,62,T-095183,28,Tagged and released,01,LWG,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,60,T-095184,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,52,T-095185,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,60,T-095186,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,59,T-095187,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,59,T-095188,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,57,T-095189,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,57,T-095190,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,55,T-095191,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,55,T-095192,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,61,T-095193,28,Tagged and released,01,LWG,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,56,T-095194,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,53,T-095195,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,59,T-095196,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,43,T-095197,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,57,T-095198,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,50,T-095199,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,50,T-095200,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,51,T-095201,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,54,T-095202,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,47,T-095203,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,44,T-095204,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,45,T-095205,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,58,T-095206,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,52,T-095207,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,66,T-095208,28,Tagged and released,01,LWG,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,66,T-095209,28,Tagged and released,01,LWG,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,55,T-095210,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,55,T-095211,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,56,T-095212,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,54,T-095213,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,59,T-095214,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,58,T-095215,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,55,T-095216,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,53,T-095217,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,59,T-095218,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,56,T-095219,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,55,T-095220,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,48,T-095221,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,51,T-095222,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,58,T-095223,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,59,T-095224,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,67,T-095225,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,56,T-095226,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,55,T-095227,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,56,T-095228,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,56,T-095229,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,57,T-095230,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,54,T-095231,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,56,T-095232,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,52,T-095233,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,49,T-095234,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,53,T-095235,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,56,T-095236,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,58,T-095237,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,51,T-095238,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,49,T-095239,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,56,T-095240,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,60,T-095241,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,56,T-095242,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,61,T-095243,28,Tagged and released,01,LWG,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,54,T-095244,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,51,T-095245,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,43,T-095246,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,48,T-095247,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,49,T-095248,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,48,T-095249,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,48,T-095250,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,47,T-095251,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,46,T-095252,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,46,T-095253,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,45,T-095254,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,60,T-095255,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,60,T-095256,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,63,T-095257,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,48,T-095258,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,59,T-095259,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,53,T-095260,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,61,T-095261,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,57,T-095262,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,56,T-095263,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
2019,66,1,8,710,NA,61,T-095264,28,Tagged and released,01,NA,2019-05-20T09:00:00Z,345701
