YEAR,PROJECT_CODE,TRIP_NO,TIME_SECOND_ANCHOR_OVERBOARD,SPECIES_CODE,STAT,MANAGEMENT_AREA,LENGTH,TAG_NO,TAG_BATCH_NO,DISCARD_STATUS,RELEASE_CONDITION_CODE,COMMENTS
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,53,T-084896,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,55,T-084897,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,47,T-084898,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,47,T-084899,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,50,T-084900,26,Tagged and released,01,genetics
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,75,T-084901,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,54,T-084902,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,78,T-084903,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,58,T-084904,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,73,T-084905,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,54,T-084906,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,51,T-084907,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,60,T-084908,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,50,T-084909,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,52,T-084910,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,54,T-084911,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,47,T-084912,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,55,T-084913,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,46,T-084914,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,54,T-084915,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,41,T-084916,26,Tagged and released,08,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,48,T-084917,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,52,T-084918,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,44,T-084919,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,44,T-084920,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,49,T-084921,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,60,T-084922,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,57,T-084923,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,53,T-084924,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,47,T-084925,26,Tagged and released,01,genetics
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,55,T-084926,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,52,T-084927,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,53,T-084928,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,60,T-084929,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,55,T-084930,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,53,T-084931,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,56,T-084932,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,64,T-084933,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,48,T-084934,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,55,T-084935,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,51,T-084936,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,56,T-084937,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,52,T-084938,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,48,T-084939,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,54,T-084940,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,53,T-084941,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,47,T-084942,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,48,T-084943,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,55,T-084944,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,47,T-084945,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,56,T-084946,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,52,T-084947,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,46,T-084948,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,47,T-084949,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,57,T-084950,26,Tagged and released,01,genetics
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,60,T-084951,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,58,T-084952,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,60,T-084953,26,Tagged and released,01,NA
2018,11,1,2018-05-20T18:57:00Z,710,345701,NSEI,65,T-084954,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,91,T-084956,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,73,T-084957,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,63,T-084958,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,62,T-084959,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,55,T-084960,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,64,T-084961,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,61,T-084962,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,66,T-084963,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,46,T-084964,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,75,T-084965,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,56,T-084966,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,58,T-084967,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,57,T-084968,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,47,T-084969,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,57,T-084970,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,55,T-084971,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,49,T-084972,26,Tagged and released,08,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,65,T-084973,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,49,T-084974,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,50,T-084975,26,Tagged and released,01,Genetics
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,64,T-084976,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,54,T-084977,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,60,T-084978,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,57,T-084979,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,51,T-084980,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,46,T-084981,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,55,T-084982,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,78,T-084983,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,57,T-084984,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,55,T-084985,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,57,T-084986,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,56,T-084987,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,61,T-084988,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,56,T-084989,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,52,T-084990,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,54,T-084991,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,54,T-084992,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,57,T-084993,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,53,T-084994,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,54,T-084995,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,49,T-084996,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,49,T-084997,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,66,T-084998,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,66,T-084999,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,56,T-085000,26,Tagged and released,01,Genetics
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,58,T-085001,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,62,T-085002,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,63,T-085003,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,67,T-085004,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,58,T-085005,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,68,T-085006,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,65,T-085007,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,58,T-085008,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,58,T-085009,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,61,T-085010,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,58,T-085011,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,65,T-085012,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,53,T-085013,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,58,T-085014,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,54,T-085015,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,55,T-085016,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,55,T-085017,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,53,T-085018,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,55,T-085019,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,58,T-085020,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,48,T-085021,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,54,T-085022,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,48,T-085023,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,48,T-085024,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,67,T-085025,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,46,T-085026,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,65,T-085027,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,46,T-085028,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,53,T-085029,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,76,T-085030,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,71,T-085031,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,69,T-085032,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,55,T-085033,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,76,T-085034,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,52,T-085035,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,57,T-085036,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,55,T-085037,26,Tagged and released,08,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,55,T-085038,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,61,T-085039,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,59,T-085040,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,51,T-085041,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,58,T-085042,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,61,T-085043,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,56,T-085044,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,62,T-085045,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,50,T-085046,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,58,T-085047,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,65,T-085048,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,59,T-085049,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,52,T-085050,26,Tagged and released,01,Genetics
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,55,T-085051,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,57,T-085052,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,56,T-085053,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,56,T-085054,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,52,T-085055,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,57,T-085056,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,49,T-085057,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,58,T-085058,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,55,T-085059,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,54,T-085060,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,60,T-085061,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,52,T-085062,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,61,T-085063,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,63,T-085064,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,56,T-085065,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,64,T-085066,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,55,T-085067,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,60,T-085068,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,61,T-085069,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,54,T-085070,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,45,T-085071,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,53,T-085072,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,49,T-085073,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,52,T-085074,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,58,T-085075,26,Tagged and released,01,Genetics
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,57,T-085076,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,50,T-085077,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,60,T-085078,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,52,T-085079,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,50,T-085080,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,44,T-085081,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,54,T-085082,26,Tagged and released,08,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,48,T-085083,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,47,T-085084,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,47,T-085085,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,49,T-085086,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,47,T-085087,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,60,T-085088,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,54,T-085089,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,46,T-085090,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,44,T-085091,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,48,T-085092,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,43,T-085093,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,59,T-085094,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,56,T-085095,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,57,T-085096,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,51,T-085097,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,52,T-085098,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,62,T-085099,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,71,T-085100,26,Tagged and released,01,Genetics
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,62,T-085101,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,58,T-085102,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,55,T-085103,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,48,T-085104,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,58,T-085105,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,59,T-085106,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,48,T-085107,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,49,T-085108,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,50,T-085109,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,59,T-085110,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,61,T-085111,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,58,T-085112,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,57,T-085113,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,54,T-085114,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,58,T-085115,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,54,T-085116,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,58,T-085117,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,56,T-085118,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,55,T-085119,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,54,T-085120,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,49,T-085121,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,55,T-085122,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,53,T-085123,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,61,T-085124,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,50,T-085125,26,Tagged and released,01,Genetics
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,49,T-085126,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,68,T-085127,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,58,T-085128,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,54,T-085129,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,54,T-085130,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,48,T-085131,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,54,T-085132,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,53,T-085133,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,49,T-085134,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,54,T-085135,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,65,T-085136,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,66,T-085137,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,58,T-085138,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,54,T-085139,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,62,T-085140,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,49,T-085141,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,61,T-085142,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,60,T-085143,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,56,T-085144,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,61,T-085145,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,85,T-085146,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,51,T-085147,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,53,T-085148,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,55,T-085149,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,52,T-085150,26,Tagged and released,01,Genetics
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,63,T-085151,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,48,T-085152,26,Tagged and released,06,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,51,T-085153,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,57,T-085154,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,50,T-085155,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,55,T-085156,26,Tagged and released,01,NA
2018,11,1,2018-05-21T17:30:00Z,710,345701,NSEI,51,T-085157,26,Tagged and released,01,NA
