STAT,YEAR,PROJECT_CODE,TRIP_NO,TARGET_SPECIES_CODE,ADFG_NO,VESSEL_NAME,TIME_FIRST_BUOY_ONBOARD,NUMBER_OF_STATIONS,HOOKS_PER_SET,HOOK_SIZE,HOOK_SPACING_INCHES,SAMPLE_FREQ,LAST_SKATE_SAMPLED,EFFORT_NO,STATION_NO,SPECIES_CODE,START_LAT,START_LON,END_LAT,END_LON,DEPTH_METERS,LENGTH,WEIGHT,AGE,AGE_TYPE_CODE,AGE_READABILITY_CODE,SEX_CODE,MATURITY_CODE,OTOLITH_CONDITION_CODE,STAT_AREA_TYPE,REGION,WATERS,START_DATE,END_DATE,G_MGT_AREA_DISTRICT,G_NMFS_AREA
345631,2018,603,1,710,33468,Masonic,2018-08-07T01:25:33Z,14,1125,13,78,20,20,6,3,710,56.58542,-134.52161999999998,56.556689999999996,-134.51828,654.7104,65,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-07T01:25:33Z,14,1125,13,78,20,20,6,3,710,56.58542,-134.52161999999998,56.556689999999996,-134.51828,654.7104,71,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-07T01:25:33Z,14,1125,13,78,20,20,6,3,710,56.58542,-134.52161999999998,56.556689999999996,-134.51828,654.7104,76,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-07T01:25:33Z,14,1125,13,78,20,20,6,3,710,56.58542,-134.52161999999998,56.556689999999996,-134.51828,654.7104,78,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-07T01:25:33Z,14,1125,13,78,20,20,6,3,710,56.58542,-134.52161999999998,56.556689999999996,-134.51828,654.7104,67,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-07T01:25:33Z,14,1125,13,78,20,20,6,3,710,56.58542,-134.52161999999998,56.556689999999996,-134.51828,654.7104,90,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-07T18:46:07Z,14,1125,13,78,20,20,7,1,710,56.522679999999994,-134.57613,56.551629999999996,-134.57657,526.6944,71,3.8000000000000003,16,NA,03,01,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-05T22:19:24Z,14,1125,13,78,20,20,2,4,710,56.693749999999994,-134.57997,56.665949999999995,-134.57997,678.4848000000001,73,4.2,29,NA,02,02,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-05T22:19:24Z,14,1125,13,78,20,20,2,4,710,56.693749999999994,-134.57997,56.665949999999995,-134.57997,678.4848000000001,66,2.8000000000000003,26,NA,03,01,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-05T22:19:24Z,14,1125,13,78,20,20,2,4,710,56.693749999999994,-134.57997,56.665949999999995,-134.57997,678.4848000000001,57,1.9000000000000001,7,NA,01,01,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-05T22:19:24Z,14,1125,13,78,20,20,2,4,710,56.693749999999994,-134.57997,56.665949999999995,-134.57997,678.4848000000001,50,1.1,8,NA,03,01,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-05T22:19:24Z,14,1125,13,78,20,20,2,4,710,56.693749999999994,-134.57997,56.665949999999995,-134.57997,678.4848000000001,61,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-05T22:19:24Z,14,1125,13,78,20,20,2,4,710,56.693749999999994,-134.57997,56.665949999999995,-134.57997,678.4848000000001,70,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-05T22:19:24Z,14,1125,13,78,20,20,2,4,710,56.693749999999994,-134.57997,56.665949999999995,-134.57997,678.4848000000001,73,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-05T22:19:24Z,14,1125,13,78,20,20,2,4,710,56.693749999999994,-134.57997,56.665949999999995,-134.57997,678.4848000000001,64,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-05T22:19:24Z,14,1125,13,78,20,20,2,4,710,56.693749999999994,-134.57997,56.665949999999995,-134.57997,678.4848000000001,45,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-05T22:19:24Z,14,1125,13,78,20,20,2,4,710,56.693749999999994,-134.57997,56.665949999999995,-134.57997,678.4848000000001,68,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-05T22:19:24Z,14,1125,13,78,20,20,2,4,710,56.693749999999994,-134.57997,56.665949999999995,-134.57997,678.4848000000001,53,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-05T22:19:24Z,14,1125,13,78,20,20,2,4,710,56.693749999999994,-134.57997,56.665949999999995,-134.57997,678.4848000000001,45,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-05T22:19:24Z,14,1125,13,78,20,20,2,4,710,56.693749999999994,-134.57997,56.665949999999995,-134.57997,678.4848000000001,74,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-05T22:19:24Z,14,1125,13,78,20,20,2,4,710,56.693749999999994,-134.57997,56.665949999999995,-134.57997,678.4848000000001,64,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-05T22:19:24Z,14,1125,13,78,20,20,2,4,710,56.693749999999994,-134.57997,56.665949999999995,-134.57997,678.4848000000001,79,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-05T22:19:24Z,14,1125,13,78,20,20,2,4,710,56.693749999999994,-134.57997,56.665949999999995,-134.57997,678.4848000000001,72,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-05T22:19:24Z,14,1125,13,78,20,20,2,4,710,56.693749999999994,-134.57997,56.665949999999995,-134.57997,678.4848000000001,78,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-05T22:19:24Z,14,1125,13,78,20,20,2,4,710,56.693749999999994,-134.57997,56.665949999999995,-134.57997,678.4848000000001,77,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-05T22:19:24Z,14,1125,13,78,20,20,2,4,710,56.693749999999994,-134.57997,56.665949999999995,-134.57997,678.4848000000001,47,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,2,710,57935,kaia,2018-08-05T17:22:19Z,14,1125,13,78,20,20,1,9,710,56.729800000000004,-134.4752,56.7567,-134.4875,658.368,59,2.1,4,NA,02,02,01,02,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,2,710,57935,kaia,2018-08-05T17:22:19Z,14,1125,13,78,20,20,1,9,710,56.729800000000004,-134.4752,56.7567,-134.4875,658.368,69,3.9,21,NA,02,01,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,2,710,57935,kaia,2018-08-05T17:22:19Z,14,1125,13,78,20,20,1,9,710,56.729800000000004,-134.4752,56.7567,-134.4875,658.368,61,2.4,9,NA,03,01,07,04,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,2,710,57935,kaia,2018-08-05T17:22:19Z,14,1125,13,78,20,20,1,9,710,56.729800000000004,-134.4752,56.7567,-134.4875,658.368,71,3.6,29,NA,04,01,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,2,710,57935,kaia,2018-08-05T17:22:19Z,14,1125,13,78,20,20,1,9,710,56.729800000000004,-134.4752,56.7567,-134.4875,658.368,63,2.7,22,NA,03,01,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,2,710,57935,kaia,2018-08-05T17:22:19Z,14,1125,13,78,20,20,1,9,710,56.729800000000004,-134.4752,56.7567,-134.4875,658.368,86,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,2,710,57935,kaia,2018-08-05T17:22:19Z,14,1125,13,78,20,20,1,9,710,56.729800000000004,-134.4752,56.7567,-134.4875,658.368,64,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,2,710,57935,kaia,2018-08-05T17:22:19Z,14,1125,13,78,20,20,1,9,710,56.729800000000004,-134.4752,56.7567,-134.4875,658.368,60,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,2,710,57935,kaia,2018-08-05T17:22:19Z,14,1125,13,78,20,20,1,9,710,56.729800000000004,-134.4752,56.7567,-134.4875,658.368,55,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T01:13:10Z,14,1125,13,78,20,20,3,5,710,56.70388,-134.55180000000001,56.67682,-134.55163,687.6288000000001,58,2,5,NA,02,01,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T01:13:10Z,14,1125,13,78,20,20,3,5,710,56.70388,-134.55180000000001,56.67682,-134.55163,687.6288000000001,78,5.1000000000000005,15,NA,02,01,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T01:13:10Z,14,1125,13,78,20,20,3,5,710,56.70388,-134.55180000000001,56.67682,-134.55163,687.6288000000001,76,4.7,28,NA,03,02,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T01:13:10Z,14,1125,13,78,20,20,3,5,710,56.70388,-134.55180000000001,56.67682,-134.55163,687.6288000000001,73,3.7,15,NA,02,02,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T01:13:10Z,14,1125,13,78,20,20,3,5,710,56.70388,-134.55180000000001,56.67682,-134.55163,687.6288000000001,54,1.6,4,NA,03,01,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T01:13:10Z,14,1125,13,78,20,20,3,5,710,56.70388,-134.55180000000001,56.67682,-134.55163,687.6288000000001,51,1.1,2,NA,03,01,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T01:13:10Z,14,1125,13,78,20,20,3,5,710,56.70388,-134.55180000000001,56.67682,-134.55163,687.6288000000001,69,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T01:13:10Z,14,1125,13,78,20,20,3,5,710,56.70388,-134.55180000000001,56.67682,-134.55163,687.6288000000001,65,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T01:13:10Z,14,1125,13,78,20,20,3,5,710,56.70388,-134.55180000000001,56.67682,-134.55163,687.6288000000001,76,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T01:13:10Z,14,1125,13,78,20,20,3,5,710,56.70388,-134.55180000000001,56.67682,-134.55163,687.6288000000001,44,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T01:13:10Z,14,1125,13,78,20,20,3,5,710,56.70388,-134.55180000000001,56.67682,-134.55163,687.6288000000001,60,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T01:13:10Z,14,1125,13,78,20,20,3,5,710,56.70388,-134.55180000000001,56.67682,-134.55163,687.6288000000001,73,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T01:13:10Z,14,1125,13,78,20,20,3,5,710,56.70388,-134.55180000000001,56.67682,-134.55163,687.6288000000001,66,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T01:13:10Z,14,1125,13,78,20,20,3,5,710,56.70388,-134.55180000000001,56.67682,-134.55163,687.6288000000001,67,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T18:21:00Z,14,1125,13,78,20,20,4,7,710,56.695249999999994,-134.435,56.72425,-134.44297,479.1456,70,3.7,13,NA,02,02,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T18:21:00Z,14,1125,13,78,20,20,4,7,710,56.695249999999994,-134.435,56.72425,-134.44297,479.1456,67,2.9,6,NA,02,02,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T18:21:00Z,14,1125,13,78,20,20,4,7,710,56.695249999999994,-134.435,56.72425,-134.44297,479.1456,71,3.6,8,NA,02,02,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T18:21:00Z,14,1125,13,78,20,20,4,7,710,56.695249999999994,-134.435,56.72425,-134.44297,479.1456,79,5.2,15,NA,02,02,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T18:21:00Z,14,1125,13,78,20,20,4,7,710,56.695249999999994,-134.435,56.72425,-134.44297,479.1456,72,3.9,8,NA,02,02,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T18:21:00Z,14,1125,13,78,20,20,4,7,710,56.695249999999994,-134.435,56.72425,-134.44297,479.1456,64,3,8,NA,02,01,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T18:21:00Z,14,1125,13,78,20,20,4,7,710,56.695249999999994,-134.435,56.72425,-134.44297,479.1456,96,9.200000000000001,27,NA,03,02,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T18:21:00Z,14,1125,13,78,20,20,4,7,710,56.695249999999994,-134.435,56.72425,-134.44297,479.1456,61,2.6,5,NA,01,02,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T18:21:00Z,14,1125,13,78,20,20,4,7,710,56.695249999999994,-134.435,56.72425,-134.44297,479.1456,51,1.2,3,NA,02,01,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T18:21:00Z,14,1125,13,78,20,20,4,7,710,56.695249999999994,-134.435,56.72425,-134.44297,479.1456,69,3.5,12,NA,02,02,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T18:21:00Z,14,1125,13,78,20,20,4,7,710,56.695249999999994,-134.435,56.72425,-134.44297,479.1456,79,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T18:21:00Z,14,1125,13,78,20,20,4,7,710,56.695249999999994,-134.435,56.72425,-134.44297,479.1456,74,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T18:21:00Z,14,1125,13,78,20,20,4,7,710,56.695249999999994,-134.435,56.72425,-134.44297,479.1456,67,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T18:21:00Z,14,1125,13,78,20,20,4,7,710,56.695249999999994,-134.435,56.72425,-134.44297,479.1456,56,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T18:21:00Z,14,1125,13,78,20,20,4,7,710,56.695249999999994,-134.435,56.72425,-134.44297,479.1456,71,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T18:21:00Z,14,1125,13,78,20,20,4,7,710,56.695249999999994,-134.435,56.72425,-134.44297,479.1456,79,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T18:21:00Z,14,1125,13,78,20,20,4,7,710,56.695249999999994,-134.435,56.72425,-134.44297,479.1456,72,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T22:34:38Z,14,1125,13,78,20,20,5,6,710,56.653800000000004,-134.42786999999998,56.68073,-134.42677,539.496,68,3.2,13,NA,02,02,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T22:34:38Z,14,1125,13,78,20,20,5,6,710,56.653800000000004,-134.42786999999998,56.68073,-134.42677,539.496,66,2.9,6,NA,03,02,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T22:34:38Z,14,1125,13,78,20,20,5,6,710,56.653800000000004,-134.42786999999998,56.68073,-134.42677,539.496,57,1.6,6,NA,03,02,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T22:34:38Z,14,1125,13,78,20,20,5,6,710,56.653800000000004,-134.42786999999998,56.68073,-134.42677,539.496,66,3.3000000000000003,10,NA,03,01,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T22:34:38Z,14,1125,13,78,20,20,5,6,710,56.653800000000004,-134.42786999999998,56.68073,-134.42677,539.496,63,2.7,17,NA,02,01,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T22:34:38Z,14,1125,13,78,20,20,5,6,710,56.653800000000004,-134.42786999999998,56.68073,-134.42677,539.496,75,3.7,15,NA,02,02,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T22:34:38Z,14,1125,13,78,20,20,5,6,710,56.653800000000004,-134.42786999999998,56.68073,-134.42677,539.496,45,0.8,4,NA,02,02,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T22:34:38Z,14,1125,13,78,20,20,5,6,710,56.653800000000004,-134.42786999999998,56.68073,-134.42677,539.496,71,3.6,11,NA,03,02,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T22:34:38Z,14,1125,13,78,20,20,5,6,710,56.653800000000004,-134.42786999999998,56.68073,-134.42677,539.496,52,1.3,3,NA,02,02,01,04,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T22:34:38Z,14,1125,13,78,20,20,5,6,710,56.653800000000004,-134.42786999999998,56.68073,-134.42677,539.496,70,3.3000000000000003,8,NA,02,02,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T22:34:38Z,14,1125,13,78,20,20,5,6,710,56.653800000000004,-134.42786999999998,56.68073,-134.42677,539.496,73,3.7,15,NA,02,01,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T22:34:38Z,14,1125,13,78,20,20,5,6,710,56.653800000000004,-134.42786999999998,56.68073,-134.42677,539.496,58,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T22:34:38Z,14,1125,13,78,20,20,5,6,710,56.653800000000004,-134.42786999999998,56.68073,-134.42677,539.496,52,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T22:34:38Z,14,1125,13,78,20,20,5,6,710,56.653800000000004,-134.42786999999998,56.68073,-134.42677,539.496,63,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T22:34:38Z,14,1125,13,78,20,20,5,6,710,56.653800000000004,-134.42786999999998,56.68073,-134.42677,539.496,51,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T22:34:38Z,14,1125,13,78,20,20,5,6,710,56.653800000000004,-134.42786999999998,56.68073,-134.42677,539.496,63,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,1,710,33468,Masonic,2018-08-06T22:34:38Z,14,1125,13,78,20,20,5,6,710,56.653800000000004,-134.42786999999998,56.68073,-134.42677,539.496,70,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,2,710,57935,kaia,2018-08-06T17:35:13Z,14,1125,13,78,20,20,4,15,710,56.872800000000005,-134.6405,56.898500000000006,-134.6395,671.1696000000001,69,3.8000000000000003,21,NA,03,02,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,2,710,57935,kaia,2018-08-06T17:35:13Z,14,1125,13,78,20,20,4,15,710,56.872800000000005,-134.6405,56.898500000000006,-134.6395,671.1696000000001,57,1.8,5,NA,02,02,01,02,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,2,710,57935,kaia,2018-08-06T17:35:13Z,14,1125,13,78,20,20,4,15,710,56.872800000000005,-134.6405,56.898500000000006,-134.6395,671.1696000000001,64,2.4,6,NA,02,02,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,2,710,57935,kaia,2018-08-06T17:35:13Z,14,1125,13,78,20,20,4,15,710,56.872800000000005,-134.6405,56.898500000000006,-134.6395,671.1696000000001,68,3.4,6,NA,02,02,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,2,710,57935,kaia,2018-08-06T17:35:13Z,14,1125,13,78,20,20,4,15,710,56.872800000000005,-134.6405,56.898500000000006,-134.6395,671.1696000000001,57,2,6,NA,02,02,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,2,710,57935,kaia,2018-08-06T17:35:13Z,14,1125,13,78,20,20,4,15,710,56.872800000000005,-134.6405,56.898500000000006,-134.6395,671.1696000000001,56,1.5,6,NA,03,02,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,2,710,57935,kaia,2018-08-06T17:35:13Z,14,1125,13,78,20,20,4,15,710,56.872800000000005,-134.6405,56.898500000000006,-134.6395,671.1696000000001,80,5.7,18,NA,02,02,07,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,2,710,57935,kaia,2018-08-06T17:35:13Z,14,1125,13,78,20,20,4,15,710,56.872800000000005,-134.6405,56.898500000000006,-134.6395,671.1696000000001,47,0.9,3,NA,02,01,01,01,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,2,710,57935,kaia,2018-08-06T17:35:13Z,14,1125,13,78,20,20,4,15,710,56.872800000000005,-134.6405,56.898500000000006,-134.6395,671.1696000000001,56,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,2,710,57935,kaia,2018-08-06T17:35:13Z,14,1125,13,78,20,20,4,15,710,56.872800000000005,-134.6405,56.898500000000006,-134.6395,671.1696000000001,60,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,2,710,57935,kaia,2018-08-06T17:35:13Z,14,1125,13,78,20,20,4,15,710,56.872800000000005,-134.6405,56.898500000000006,-134.6395,671.1696000000001,69,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,2,710,57935,kaia,2018-08-06T17:35:13Z,14,1125,13,78,20,20,4,15,710,56.872800000000005,-134.6405,56.898500000000006,-134.6395,671.1696000000001,48,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,2,710,57935,kaia,2018-08-06T17:35:13Z,14,1125,13,78,20,20,4,15,710,56.872800000000005,-134.6405,56.898500000000006,-134.6395,671.1696000000001,84,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
345631,2018,603,2,710,57935,kaia,2018-08-06T17:35:13Z,14,1125,13,78,20,20,4,15,710,56.872800000000005,-134.6405,56.898500000000006,-134.6395,671.1696000000001,54,NA,NA,NA,NA,00,09,NA,G,1,STATE,1985-01-01T09:00:00Z,NA,NSEI,659
